appid,name,overall_similarity,best_community_similarity,best_community
1882140,Decisive Campaigns: Ardennes Offensive,0.17668034391352183,0.28171661702481654,12
113420,Fallen Earth Classic,0.2576749200350653,0.281652579760074,9
2503710,Only One Way Up,0.17784820270366652,0.28157016596769513,8
552270,Primitive Road,0.17668034391352183,0.2815458585983795,8
453670,The Lost Souls,0.1669680897124515,0.2814662366829308,1
1398390,SPACE / MECH / PILOT,0.17476812256878632,0.2812170362930661,9
294810,BlazBlue: Continuum Shift Extend,0.19337454097165777,0.28111427948975654,9
873190,ЕСТЬ ДВА СТУЛА,0.1975993840783818,0.2810376140706638,12
2525880,Sanguo's Ambition 4 :Three Kingdoms,0.1952483717470403,0.28060551543091333,9
1273710,King of Crabs,0.1480198280175065,0.2805411993241351,8
555950,Danganronpa Another Episode: Ultra Despair Girls,0.19755685549623725,0.2804017147257417,1
2693710,HARDCODED,0.13223589946907738,0.28022531131857614,13
3253830,坦克竞技场：全面行动,0.14558814855097013,0.28012641891646334,9
1018160,MXGP 2019 - The Official Motocross Videogame,0.19376905151903207,0.2799918342544166,9
1280,Darkest Hour: Europe '44-'45,0.11001367724685517,0.2799622310599043,12
501990,Phantasmagoria,0.17668034391352183,0.2799118716702749,8
346830,FINAL FANTASY IV: THE AFTER YEARS,0.20263902465936154,0.2799105063127858,9
1077320,"Sarah, you are way too heavy ",0.17784820270366652,0.2797183141158433,8
2520870,Love In The Dark,0.15445812169129963,0.2794409586673926,8
1420290,No More Heroes,0.20740035771117704,0.27909673554199294,5
2348170,Kuroinu Redux,0.17668034391352183,0.2790468601401249,13
1973580,Once a Porn a Time,0.17668034391352183,0.2790468601401249,13
1986840,POPGOES Arcade,0.19337454097165777,0.278991312728112,10
690630,Light Fantastik,0.2116213817965379,0.27895420074177313,8
2301370,Fantasy World Souls,0.15445812169129963,0.2785552885009503,10
702120,THE KING OF FIGHTERS '97 GLOBAL MATCH,0.19500545599185787,0.27849521493250956,11
783130,HELLO LADY! Trial Version,0.1664895574549256,0.27849138458390876,1
836770,Art of Murder - Cards of Destiny,0.17668034391352183,0.2784594388452931,8
832540,Art of Murder - Hunt for the Puppeteer,0.17668034391352183,0.2784594388452931,8
2213190,DEATH NOTE Killer Within,0.15689000850973583,0.27837621476973406,12
207790,Jane's Advanced Strike Fighters,0.17668034391352183,0.2783749294726027,12
539290,Brick Breaker,0.20242603589658942,0.2783073697141742,1
3229480,Relentless Expanse,0.1945649517458232,0.27818536830729923,12
539270,Mahjong,0.18589847349942532,0.27816894105177653,1
1272030,Premier Manager 05/06,0.17668034391352183,0.27774468900773625,8
1189100,Rise Of The White Sun,0.1591016683725178,0.27772795601689054,9
1011590,Night is Coming,0.18421406879015,0.27759889525595144,12
609940,KROSMAGA,0.1684195964071675,0.2773592339590443,12
1895350,I Wani Hug that Gator!,0.1301594479153665,0.2772242280824101,8
3383700,Cards!,0.14130552398626525,0.2771328293517522,8
876650,Aground,0.11097456918096545,0.27707242323880377,10
3582710,Mall Simulator 2025 Demo,0.17668034391352183,0.27693192802960126,12
285480,The Entente Gold,0.1669680897124515,0.27682622879958985,12
1366810,AccrO,0.1669680897124515,0.27682622879958985,12
2198800,CRUMB,0.17668034391352183,0.2762585273562006,12
2447420,A-Train9 TRAIN CONSTRUCTION,0.19253035076820052,0.2761800348242423,12
746710,Cypher,0.1860938303753482,0.27615515284525455,8
282050,MX vs. ATV Supercross Encore,0.17531127717635733,0.27615219557350373,9
1183510,Little Town Hero,0.2116213817965379,0.27611952722592886,9
2844850,FANTASIAN Neo Dimension,0.2174705939692625,0.2760966587481436,9
1102340,Funbag Fantasy 2,0.1945299550742389,0.2759952328235277,9
923500,Metanormal Demo,0.15445812169129963,0.275990303042824,8
1252000,GOAL! The Club Manager,0.16781037077319236,0.275773364563409,9
338810,Demise of Nations,0.15517135184608882,0.27561086824528713,12
689980,Car Trader Simulator,0.160216766569093,0.27552943818970727,12
889600,The Caligula Effect: Overdose,0.17618334838043664,0.27547354714714123,9
1730700,We Love Katamari REROLL+ Royal Reverie,0.20945835716939137,0.2753037925325016,8
756360,Linch,0.17668034391352183,0.2751245021770231,8
1106140,The Drift Challenge,0.17668034391352183,0.2751245021770231,8
726110,Overcrowd: A Commute 'Em Up,0.20102594645485936,0.2748926069768313,12
1694600,THE HOUSE OF THE DEAD: Remake,0.21505038127930703,0.2747568441640239,8
1659600,Teenage Mutant Ninja Turtles: The Cowabunga Collection,0.19590145628686711,0.27457970756732347,11
42850,Arsenal of Democracy,0.17668034391352183,0.2744066755043487,12
1957330,VTuber Plus,0.17668034391352183,0.2744030014555224,8
1183470,Imperiums: Greek Wars,0.14324047412515464,0.2743920120340106,9
345220,Agent Awesome,0.19456495174582322,0.27432825662317906,12
1118840,My Name is You and it's the only unusual thing in my life,0.1975993840783818,0.27428735984846286,8
3136420,King Of The Pirates,0.15445812169129963,0.27419457671275466,3
1744330,No More Heroes 3,0.20097729884425697,0.274003995336215,8
1157740,Iron Meat,0.20945835716939137,0.2738607910895001,8
2415240,Leaving DNA,0.17427839641265075,0.27379056770635174,8
926520,Love Letter,0.15445812169129963,0.27378939155373144,12
498240,Batman - The Telltale Series,0.2087591311945552,0.2737803230006066,8
1142100,WWE 2K BATTLEGROUNDS,0.18663697259916334,0.27377170412800994,11
2337630,AFL 23,0.21505038127930703,0.27374027004140955,9
1040460,Space Scavenger,0.2184420841953848,0.2737267150045839,8
2610690,少侠的江湖,0.17668034391352183,0.27364908359474543,10
1031920,Симулятор Сидения у Подъезда,0.16897822956333705,0.27363160757998,8
1177000,TRANSFORMERS: BATTLEGROUNDS,0.19446629765566587,0.27355887925961575,9
2637070,Crawling Lab,0.20740035771117704,0.27352966433485315,8
823230,Abrissprofi Online,0.2128640408516119,0.27318388406804817,9
115300,Call of Duty®: Modern Warfare® 3 (2011),0.15647902023931526,0.27315086336790245,8
1279380,STRIKERS 1945 II,0.2184420841953848,0.27292156202551787,8
1155330,Showgunners,0.29425801611520014,0.27290602667844116,4
820040,Picross Fairytale: Legend of the Mermaid,0.20691581183360824,0.2725646094445513,13
2128140,DeerHunterFan.com TV - The Season,0.16781037077319236,0.2724544612445057,9
831660,Monobeno-HAPPY END-,0.17137141284581628,0.27237350230760987,1
3038820,戦国ブシドー〜大野望の巻〜,0.15445812169129963,0.2723017755733618,12
540360,Jewel Quest Seven Seas Collector's Edition,0.15445812169129963,0.2722113718849502,5
1348180,来自边境 - From Frontier,0.17668034391352183,0.272206082151744,10
1189230,Door in the Woods,0.17668034391352183,0.272206082151744,10
1732060,Makai Kingdom: Reclaimed and Rebound,0.19853038457084757,0.27219288752320897,9
1026420,WARSAW,0.19178752626328902,0.27198741684744737,10
438920,Legends of Callasia,0.2039940677112824,0.2719370295026135,3
734730,Ancient Frontier: Steel Shadows,0.1695579069878941,0.2717221831725159,3
654550,Football Game,0.19002983513371738,0.27164079082177467,13
2795270,Everlasting Flowers,0.20001030683790752,0.2714535192422098,9
598880,Domiverse,0.14293260468405639,0.2713353159527799,11
825730,Tzar: The Burden of the Crown,0.17668034391352183,0.2713202557512623,12
827050,Rising Kingdoms,0.17668034391352183,0.2713202557512623,12
1373510,BloodRayne: Terminal Cut,0.18095621505090498,0.2713091157972854,1
1099530,Hentai exotica,0.19420908647079457,0.27113708716673157,8
367120,Seduce Me the Otome,0.13847310867851512,0.2711083662700402,8
2303740,Virtual Families 3,0.15445812169129963,0.2709660520593169,13
2865530,FRONT MISSION 2: Remake Demo,0.19804243519223683,0.2707209157409253,1
671610,Warfork,0.1007491935591514,0.2705762569793122,11
2293900,ASURA,0.15445812169129963,0.27053553048119233,10
1379130,League of Angels-Heaven's Fury,0.15445812169129963,0.2703849979814063,9
632350,Cyberdimension Neptunia: 4 Goddesses Online,0.1705019815698897,0.26989118274987145,9
70660,Worms Pinball,0.16925766836543774,0.2698752678159136,1
1341050,BALAN WONDERWORLD,0.19813587402347327,0.2698131979323787,6
770070,Swords and Sandals 5 Redux,0.14197974901381272,0.26971721830747836,10
255940,The 11th Hour,0.15445812169129963,0.26937875047201526,13
3464570,Я беременная в 16,0.13755837772923904,0.2690051496397742,10
1033860,Art of Horology,0.15445812169129963,0.2688511199487932,12
3207400,Silent Still,0.17668034391352183,0.2688511199487931,12
2827610,RUMBLE BLAZING,0.17668034391352183,0.26880076055916385,8
684430,JU,0.16542627315508765,0.26877028242193873,8
2083070,Soulstone Survivors Demo,0.09105013622395981,0.26875424258672925,11
1344740,FOOTSIES,0.1401400167354599,0.26872495454614315,8
805610,Gulman 5,0.18312479041982616,0.26870191007276406,8
1454160,One More Island,0.16970639707116583,0.2686859550749228,12
448530,Square's Route,0.15445812169129963,0.2685828956354166,8
397420,Hoyle Official Card Games Collection,0.15445812169129963,0.2685828956354166,8
1069360,Plasticity,0.15445812169129963,0.2685828956354166,8
885590,Time,0.15445812169129963,0.2685828956354166,8
37380,Valerie Porter,0.15445812169129963,0.2685828956354166,8
325470,1953: NATO vs Warsaw Pact,0.18764849537730985,0.2685579625845236,12
1552810,Twin Mirror,0.21327926780440287,0.2680493532417068,9
1831980,Idle Superpowers,0.17668034391352183,0.2680468426983869,10
2062690,Tour de France 2023,0.20942094106078643,0.2680464644010363,12
231060,Ragnarok Online 2,0.17668034391352183,0.2677601067944721,11
224760,FEZ,0.1437384659076709,0.26759806794288915,0
1730910,英雄道,0.15445812169129963,0.2675759296955046,10
322850,Pro Cycling Manager 2015,0.20740035771117704,0.2674904919673794,12
844900,Director of Football,0.17668034391352183,0.26726381836149155,12
458770,WRC 6,0.269766155422945,0.2671835954993675,9
966320,Later Alligator,0.1531549396339374,0.26717194641500097,13
354160,WRC 5,0.23945761621726477,0.26716206017191524,11
2022270,Bakso Simulator,0.14447755287120623,0.26701775693335816,8
496760,Gabriel Knight 2: The Beast Within,0.17668034391352183,0.26683997624543837,8
6810,Commandos: Beyond the Call of Duty,0.17668034391352183,0.26683997624543837,8
2808830,League of Masters: Auto Chess,0.15445812169129963,0.26679867149076253,3
1449200,AI: THE SOMNIUM FILES - nirvanA Initiative,0.18831392692190863,0.266634508196645,9
1268310,Love and Sex: Second Base Demo,0.10890082567552328,0.266598849635507,8
1512710,阿貓阿狗,0.17668034391352183,0.2665944098734051,10
605230,Grey Hack,0.1432040509328654,0.26611544102424883,13
582980,Castle of Shikigami,0.15801957349324972,0.26609139611632093,8
1803550,MegaFactory Titan,0.13223589946907738,0.2659525692241555,12
2898460,Liftlands Demo,0.17668034391352183,0.26595256922415544,12
363060,Let's Explore The Farm (Junior Field Trips),0.13223589946907738,0.26541049650376136,13
2297010,Combat Mission: Battle for Normandy,0.16072433115586882,0.26511054565584163,9
321290,Dandelion - Wishes brought to you -,0.17437361202141202,0.26504402872570687,9
519540,Virtual Islands: Mini-Golf Challenge,0.17668034391352183,0.26487919193171283,8
2414340,Star General,0.1559999382486635,0.2648699658743238,1
2109270,Preserve,0.15935041416246715,0.26479221303642175,1
2661160,Goober Dash,0.11001367724685517,0.26475841898485303,8
22000,World of Goo,0.13885109931603734,0.26471313862679957,0
3083300,Proverbs,0.14163513275738795,0.26444073734861845,8
2391900,Champion Shift,0.1634098829963151,0.2641572298352882,8
2916170,Close Combat 2: A Bridge Too Far,0.15771905878219447,0.2640538056643488,12
1356180,Mahjong Nagomi,0.16058721036070914,0.2639848965296725,1
1592640,Sakura Alien,0.17707209659919895,0.2637669914052954,10
650940,Rogue Empire,0.158306964211764,0.26364188770273833,11
2060170,Solas City Heroes,0.20474526479780747,0.2635007280544075,11
344810,Total Extreme Wrestling 2010,0.17668034391352183,0.2632955643932376,12
657230,Spirit of the Ancient Forest,0.15445812169129963,0.26329189034441125,8
1569700,Hero Realms,0.15445812169129963,0.2632157407339187,3
2595640,Move The Chains,0.10961722741150629,0.2631390806593092,8
2538370,Long Story Short,0.11898576049098844,0.2631360807760027,8
1341820,As Dusk Falls,0.19337454097165777,0.26308349800645814,8
2907010,HIDDEN CATS: The last of cats,0.1271023848523654,0.2630535915371835,13
1949960,Super Kiwi 64,0.17668034391352183,0.263027340079861,8
3109050,Waifu,0.14636149679374055,0.26298907287344014,8
345900,RIDE: Yamaha 2015 Bike Models,0.17668034391352183,0.2628813904777988,9
1063540,Space Wreck,0.19929431882142118,0.2624442400825441,10
626680,Kreedz Climbing,0.19375622470824763,0.26233078275101274,11
429570,The Walking Dead: Michonne,0.1866580577560148,0.26230600906425827,8
880950,Maitetsu:Pure Station,0.18037341744598795,0.26216476224331425,9
2099110,The Classrooms,0.17668034391352183,0.26198064120707515,8
490920,Wolfpack,0.17668034391352183,0.26198064120707515,8
1090630,Granblue Fantasy: Versus,0.1604797078600643,0.26189048935286097,9
2477290,Half-Life 2 RTX,0.15445812169129963,0.26184888890140984,8
3064420,Innocence Or Money | Season 2 | Episode 1,0.15445812169129963,0.26184888890140984,8
397040,Sphere 3,0.14194082784309486,0.2617358468284113,9
2200530,ChessBase 17 SE,0.17668034391352183,0.261661577465133,12
338040,Bears Can't Drift!?,0.20888027997823702,0.2616326083908576,8
1577620,The Signal State,0.17707209659919895,0.2613914257227834,13
1469170,Commandos 3 - HD Remaster,0.21678717396804542,0.2613652936602161,12
42230,Nancy Drew: Trail of the Twister,0.15445812169129963,0.26129939554749665,0
2646660,Aimcademy,0.16090256819760396,0.26129450266535664,8
381240,Farming Simulator 15 - New Holland Loader Pack,0.15445812169129963,0.26129408889049727,9
1730590,The Entropy Centre,0.18554955659629682,0.2611837966828289,1
2381620,Steam Engine Simulator,0.17278323376963567,0.26118247763245406,13
2743970,One-inch Tactics,0.18833490039067802,0.26095895119605766,3
1846460,Burnhouse Lane,0.2087591311945552,0.2608064808253936,13
1823600,Power & Revolution 2022 Edition,0.1336983160947226,0.2605823057525994,12
472870,Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,0.15653285439981254,0.26041351023437087,2
3317770,iScoot Demo,0.15445812169129963,0.26039701366859996,12
1175190,Natsuki Chronicles,0.19685709771027318,0.26034244813812346,1
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,0.18494460278309077,0.26026107220611866,11
2134030,Picma - Picture Enigmas,0.11001367724685517,0.26003130779123934,13
1477170,Empires Shall Fall,0.19337454097165777,0.26000166437342814,11
1028930,It Moves,0.15445812169129963,0.25985494094820577,13
529420,Crazy Sapper 3D,0.13590109634555658,0.2598378791390024,1
1060820,DanCop - Daniela on Duty,0.1866580577560148,0.2597807565390058,8
3302860,Scope 3,0.17668034391352183,0.2597509868035077,8
3011440,CLICKOLDING,0.16476180628743292,0.2596176442400132,1
1571280,Street Legal 1: REVision,0.2116213817965379,0.25961128648928594,12
397270,A Kiss For The Petals - Remembering How We Met,0.1432040509328654,0.2595285638491364,13
1890740,Voice of Cards: The Beasts of Burden,0.1843563431247169,0.2594083687912066,9
2849680,Utopia Must Fall,0.16670202438609424,0.2593273038095559,1
939330,Tailor Tales,0.17447953439340202,0.2589968475421152,12
645730,RESONANCE OF FATE™/END OF ETERNITY™ 4K/HD EDITION,0.19813587402347327,0.2589966027170004,9
2223810,Hedgewars,0.15445812169129963,0.2585947096923829,12
1150730,Island Saga,0.19664153281620458,0.25856667912646375,10
1555150,Pocket Bravery,0.13705502621458424,0.25856191457438715,1
3279100,BYTEWORLD Demo,0.17668034391352183,0.2585299855825065,8
2551110,Combat Mission: Fortress Italy,0.16781037077319236,0.25831304710309155,9
2529080,Stellar Initiative,0.17863809894705446,0.25827503957626674,1
2916210,Warlords I + II,0.15771905878219447,0.2579903086612726,1
313680,fault - milestone one Demo,0.14050015833864637,0.257948749465232,8
1470020,Dudes on a Map: Virtual Grid Paper,0.14519363800359583,0.25753393724505597,10
270760,Realms of Arkania 3 - Shadows over Riva Classic,0.1464283508695685,0.25750885269798374,10
2831550,Lock n Drop Bracket Racing,0.17668034391352183,0.2572109083085815,12
32340,Loom,0.15445812169129963,0.2568246379179028,13
743900,Mega Man X Legacy Collection 2,0.18684614894281626,0.2567800311484918,8
250180,METAL SLUG 3,0.18905044878009467,0.25654673120512556,1
2134860,My Ex-future Family,0.10460115950132634,0.2565388996097681,8
1293160,The Medium,0.1845843829257298,0.2564005785994336,8
1851000,Netorious Neighbor Cumming for their Wives!,0.1531549396339374,0.2563114618703059,13
392000,TRON RUN/r,0.19495218783257212,0.25607673796283137,8
2430360,Code of War Gun Shooting Games,0.11001367724685517,0.2558130277421548,6
410,Portal: First Slice,0.150891433307523,0.2556719907449952,0
2367470,Jigsaw Puzzle World,0.1312466970241417,0.25550672279977743,12
1330890,Crystal Caves HD,0.17534168071248873,0.2552036550659325,1
1187330,Tower Tag,0.20888027997823702,0.25512071531205566,11
702110,THE LAST BLADE 2,0.17696947578062613,0.2549235330352043,11
1726310,Underground Garage Demo,0.17668034391352183,0.2548414581130444,12
377880,Eternal Destiny,0.18879486262581582,0.2547568302806718,9
2639420,Fairytale Fables,0.11001367724685517,0.25470970580737906,12
320300,Car Mechanic Simulator 2015,0.18059204372146684,0.25447371474511365,9
434520,Simutrans,0.11287665668249608,0.25407095943800084,9
909660,Vagrus - The Riven Realms,0.09061246194577102,0.2538455487157292,11
3603080,NIJICA,0.15445812169129963,0.25369960479727804,12
719730,Uptasia,0.17198686424857237,0.253257250451101,13
1015610,THE LAST PLAYER,0.17668034391352183,0.2532389802915012,8
1534340,Fida Puti Samurai,0.2082061102815587,0.25286216390243466,8
1076640,Cricket Captain 2019,0.16523828412104596,0.2527076388682592,12
724970,神舞幻想 Faith of Danschant,0.16084388425129922,0.25270291210209817,9
1020540,CONTRA: ROGUE CORPS,0.20599391431677988,0.2526492474457041,8
523000,Princess Maker 2 Refine,0.15406135529556794,0.25263395957333895,8
3308210,Store Wars: Prologue - Multiplayer Shop Simulator,0.15445812169129963,0.2525112506677474,12
520940,MX vs ATV All Out,0.1746278571688189,0.2522844716339407,9
791470,DYO,0.15938608940408697,0.25223839740594706,13
1165850,IL DIVINO - Michelangelo's Sistine Ceiling in VR,0.15445812169129963,0.2521844532821265,12
2595230,SGS Battle For: Shanghai,0.15445812169129963,0.2521844532821265,12
3592310,Desktop Pals 2,0.14558814855097013,0.25213902166300983,13
2011600,JoJo's Bizarre Adventure: All-Star Battle R Demo version,0.17374901122213288,0.251917816369194,9
1789480,Marauders,0.17668034391352183,0.2519162289687499,8
2095950,PAC-MAN Mega Tunnel Battle: Chomp Champs,0.18820278055347503,0.25188189942549594,1
444620,SpellKnights,0.1853004680581194,0.2518803641474824,11
1585850,Car Mechanic Simulator 2021 Demo,0.1667371913434556,0.2518365116780881,9
1109690,Asterix & Obelix XXL 3  - The Crystal Menhir,0.1873498888328331,0.2517687708617169,9
2258890,Xanadu Land,0.14519363800359583,0.25172533361036536,10
1586960,Cute Bite,0.19184371077032017,0.251028020884492,9
2345770,SuperPantsu Tentikun,0.16236223895768212,0.2510115890066907,8
1976980,Denos City: Complete Game,0.15445812169129963,0.2508695300959641,8
2941730,Bloodthief Demo,0.15445812169129963,0.2508695300959641,8
2834910,Rocksmith+,0.18806820792034093,0.2507662462378881,0
439700,H1Z1: Test Server,0.1433470105801885,0.25073777779029877,8
1777620,Soul Hackers 2,0.18731494035875584,0.25064830720968867,9
292910,Deponia: The Complete Journey,0.09779894242558508,0.2504830233852665,1
3120700,Farming,0.17875507662203477,0.25047359606947234,10
2336980,ファミレスを享受せよ,0.15815119522376575,0.25000744594174573,8
2024390,Mato Anomalies,0.17244493341577935,0.2498257657474348,9
350700,Red Stone Online,0.17668034391352183,0.2496538772502856,9
2512620,Pow Vista,0.13223589946907738,0.2494218488411949,10
989770,Biker Garage: Mechanic Simulator,0.16072433115586882,0.24919168741503792,12
2601560,Terracards Demo,0.1893991595743157,0.24913699166600115,12
1271050,Shrine,0.13223589946907738,0.24853932265066714,8
1036200,Song Animals,0.15163808450990016,0.24853351539120747,8
351090,Regency Solitaire,0.18041680243713934,0.24842636846977587,12
1233270,OshiRabu: Waifus Over Husbandos,0.1666997750934284,0.2478819544642224,8
1287800,Schwarzerblitz,0.1534375031585478,0.24781695016037872,11
848050,GP Bikes,0.17668034391352183,0.24777268857624413,12
1509040,Lonely Catgirl is the Purrfect Pussy,0.14976464202635015,0.24750120697653644,13
2789810,Bingle Bingle,0.15445812169129963,0.2471565282497931,13
1933490,Let's Play! Oink Games,0.18164337132072877,0.24707154945021448,8
2561360,Steampunk Jigsaw Puzzles,0.14322178733668992,0.2461877616296301,12
1803190,SimRail - The Railway Simulator: Prologue,0.15949633628747922,0.2461607047469144,12
449140,Istrolid,0.1011437041065257,0.2459798753437462,11
3220170,LostMagic,0.15949470961828682,0.245914891433893,11
2564660,Frontline 1942,0.11001367724685517,0.2457486155038295,6
1536070,Sword and Fairy 3,0.16741586022581806,0.24537612726115904,10
1408220,破坏效应,0.14519363800359583,0.2452756316786869,11
1515950,Capcom Arcade Stadium,0.1440901097802631,0.24511143963970178,9
622300,theViewer,0.15445812169129963,0.24504159613926935,12
2994150,Konfronto,0.17668034391352183,0.24477704587471907,12
686870,Lost Items,0.15445812169129963,0.24424427129679221,8
1939970,Nobody Wants to Die,0.20578589759160326,0.24414708973594038,11
3177070,Frontline Inferno,0.1906418186293897,0.24300006653851,11
813530,FPV Freerider Recharged,0.14519363800359583,0.24278888240058796,12
1504020,Mosaique Neko Waifus 4,0.1324039494411465,0.24170682001529534,10
1358250,City of Broken Dreamers: Book One,0.1647331560632366,0.24145666848514555,8
1664060,Idle Monster Frontier,0.14130552398626525,0.2413541009353896,10
1208080,Cable Guardian,0.14519363800359583,0.2412716438110028,8
486310,Meadow,0.0797339781017506,0.24109776082014706,8
1023280,Solitaire Bliss Collection,0.13223589946907738,0.24106966812218908,8
2433730,Unsorted Horror,0.16090256819760396,0.24092413229498627,8
1622780,Latex Dungeon,0.17399763975094037,0.24060839850770846,9
501470,Hold the door!,0.15445812169129963,0.24027601732853826,8
273570,Descent,0.13223589946907738,0.23962666667918764,8
2333030,AniCursor,0.19253035076820052,0.23920673709269716,8
1474100,Angel Sex Pet,0.13716386718186474,0.23815618332373298,13
1205560,Taimanin Yukikaze 1: Trial／対魔忍ユキカゼ・体験版,0.15445812169129963,0.23752876458128552,8
2560460,Hidden Cats in Spooky Town,0.16677531895389955,0.23729370292780985,3
882790,天命奇御 Fate Seeker,0.15801957349324972,0.23691155965300462,11
2999250,Katto: Rising Tides,0.18806820792034093,0.23636612262972875,8
435750,CyberLink ColorDirector 4,0.1433470105801885,0.2363077633602843,8
726710,RAZED,0.16956530404106682,0.23605004133905377,8
1728520,Xuan-Yuan Sword V,0.14673545456095968,0.23582581780679737,10
2886860,蒸汽麻將社,0.13223589946907738,0.23552735528256927,6
1261180,Rebirth Online,0.15445812169129963,0.2355256745600399,11
994930,Soccer Manager 2019,0.1433470105801885,0.23551778661545983,12
1573720,Agatha Christie - Hercule Poirot: The First Cases,0.1683168744458532,0.2351220345267694,1
954170,Backyard Brawl,0.15445812169129963,0.2347204617729827,8
579980,Lost Eden,0.13223589946907738,0.23449564444130633,10
331580,ULTRAWORLD EXODUS,0.15938608940408697,0.23444866783549412,8
1016110,Self-Reliance 自我性赖,0.14976464202635015,0.23428998365296144,8
713070,Pray for Death,0.13223589946907738,0.23401499440084872,8
1358800,projectM Music Visualizer,0.11001367724685517,0.23366593476360803,12
1998660,三国群英之兵临天下,0.15445812169129963,0.233665934763608,12
837510,Pixel Game Maker MV,0.13452102711423897,0.23250945907386528,4
2248900,Master of Chess,0.19664153281620458,0.2322726739539804,9
1730360,I'm on Observation Duty 4,0.14386669171830913,0.23218282019573577,13
214870,Painkiller Hell & Damnation,0.10988017263297513,0.23137001711854513,11
630140,Sky Clash: Lords of Clans 3D,0.17153400248602543,0.2313058162755509,12
1866630,Throne of Bone,0.1873770491285008,0.23093598519645123,12
1076880,Air Marty,0.13463367762368597,0.230921210833907,13
40,Deathmatch Classic,0.13223589946907738,0.2304876575401785,8
616240,Premium Pool Arena,0.1671769373520935,0.23045331890755802,8
2128740,Staffer Case - Case1 & 2,0.15938608940408697,0.23012768018117313,8
691730,FPV Drone Simulator,0.15445812169129963,0.23012124938432443,9
579940,Race for the Galaxy,0.1666997750934284,0.22956048295659842,12
3381120,ZDSimulator,0.11384062609703746,0.2293757911736109,9
296710,Monstrum ,0.14726837071210877,0.22907603530163664,8
1394100,S.H.E.L.T.E.R. - An Apocalyptic Tale,0.1531549396339374,0.22896456669958273,8
1985690,The Looker,0.1464283508695685,0.22887900561957358,8
747970,Scions of Fate,0.15445812169129963,0.22841098835665022,10
1986040,Kingdom Draw,0.13117559359729158,0.2255109374630727,11
2399910,Byakuya Museum,0.13204104029856148,0.2255035048502504,10
3135930,Milfylicious - Chapter I,0.13223589946907738,0.22518297777938617,9
3052520,Volleyborne: Unbound Horizons,0.21872284085709515,0.22489774139772867,9
940580,FIA European Truck Racing Championship,0.18759263506826962,0.22487481458637915,9
2697890,Titan Revenge,0.15445812169129963,0.22444273438839626,10
1330250,Taimanin Collection: Battle Arena,0.13223589946907738,0.22435631611471943,8
336670,HIT,0.17668034391352183,0.22413845119097214,8
2706370,AC Sailing,0.15445812169129963,0.2240980335290401,12
3106530,Command & Conquer™ Tiberium Alliances,0.1893991595743157,0.22401777372186013,12
2174320,A Foreign World,0.13592440801681732,0.22387174272495847,12
844870,KurtzPel,0.14301606189882374,0.2228977334414427,8
2585800,OverDrift Festival Demo,0.14454330082404995,0.22233056138337892,9
2051060,SpaceInvasion,0.13223589946907738,0.2213763724740457,12
2102020,Different Strokes,0.16104364485827455,0.2211662467129579,8
505040,FORTIFY,0.12297141578137362,0.22056666017836574,12
3358270,Galeid.,0.1433470105801885,0.22043474748726846,8
752220,Love Live! School Idol Project,0.1433470105801885,0.22043474748726846,8
1575710,AutoChess of Gensokyo,0.1433470105801885,0.22043474748726846,8
895970,BlackShot Revolution,0.1433470105801885,0.22043474748726846,8
762650,Depraved,0.1433470105801885,0.22043474748726846,8
1760250,Madden NFL 23,0.1433470105801885,0.22043474748726846,8
681840,Sword and Fairy 5 Prequel,0.1433470105801885,0.22043474748726846,8
1831250,WasteLand Express 废土快递,0.1433470105801885,0.22043474748726846,8
592600,PRO EVOLUTION SOCCER 2018 LITE,0.1433470105801885,0.22043474748726846,8
783710,Virtual Desktop Dashboard,0.1433470105801885,0.22043474748726846,8
1850360,Goonect,0.1433470105801885,0.22043474748726846,8
1801280,SCP: CB Multiplayer Dedicated Server,0.1433470105801885,0.22043474748726846,8
1904160,Trainz Plus,0.1433470105801885,0.22043474748726846,8
1532190,Halo: CE Mod Tools - MCC,0.1433470105801885,0.22043474748726846,8
1046480,THE IDOLM@STER STARLIT SEASON ,0.1433470105801885,0.22043474748726846,8
3970,Prey,0.1433470105801885,0.22043474748726846,8
670460,MAGIX Video deluxe 2017 Steam Edition,0.1433470105801885,0.22043474748726846,8
2796000,Planetary Life Demo,0.1433470105801885,0.22043474748726846,8
386290,Kumoon : Ballistic Physics Puzzle,0.1433470105801885,0.22043474748726846,8
537640,Naruto Shippuden Uncut: Kakashi: Shadow of the ANBU Black Ops A Mask That Hides theHeart,0.1433470105801885,0.22043474748726846,8
486940,Handball Action Total,0.1433470105801885,0.22043474748726846,8
3114940,Мир кораблей,0.1433470105801885,0.22043474748726846,8
499950,Metal Assault - Gigaslave - Europe,0.1433470105801885,0.22043474748726846,8
318240,Ragnarok Online - Elite Pack,0.1433470105801885,0.22043474748726846,8
1151610,活下去,0.1433470105801885,0.22043474748726846,8
561770,Just Ignore Them,0.1433470105801885,0.22043474748726846,8
1541840,古剑奇谭网络版 海外版,0.1433470105801885,0.22043474748726846,8
3416780,Winning Post 10 2025 体験版,0.1433470105801885,0.22043474748726846,8
1113240,Voxel Crusade,0.1433470105801885,0.22043474748726846,8
2719060,Mirage Feathers,0.1433470105801885,0.22043474748726846,8
