appid,community_id,cosine_similarity
1356670,7,0.010873376212551194
1356670,8,0.006364131351206064
1356670,9,0.0
1356670,10,0.01201367440914971
1356670,11,0.008679268604111187
1356670,12,0.010783664700763673
1356670,13,0.010983588279085368
225000,0,0.0006105504307804829
225000,1,0.0006635219883537742
225000,2,0.0006196845294532714
225000,3,0.0006437468224602909
225000,4,0.0006424474044161195
225000,5,0.0006251386584932777
225000,6,0.0006183308237313877
225000,7,0.0006277025339741088
225000,8,0.0007819232737538552
225000,9,0.0
225000,10,0.0011147956575694455
225000,11,0.0006567549002472703
225000,12,0.0006618700664723677
225000,13,0.0006382303334843876
1271280,0,0.0
1271280,1,0.0005065277309786559
1271280,2,0.0
1271280,3,0.0
1271280,4,0.0
1271280,5,0.0
1271280,6,0.0
1271280,7,0.0
1271280,8,0.0
1271280,9,0.0
1271280,10,0.00039111273100446637
1271280,11,0.000501361786452199
1271280,12,0.0
1271280,13,0.0
