appid,name,overall_similarity,best_community,best_community_similarity
1928540,Horticular,0.1648092609243154,12,0.35227520892299496
1262060,Battle Ram,0.16401161831696906,8,0.35225747103807
461840,Zenge,0.1334037582592221,13,0.35219920646446784
936530,Close Combat: Last Stand Arnhem,0.1775564752136568,12,0.35218794302315687
3383440,Digital Diamond Baseball V13,0.15445812169129963,12,0.3521844532821265
1337280,Neon Girls,0.20710847379014038,8,0.35215782239751947
265970,Worlds of Magic,0.11183392197552011,11,0.3521413318863312
420930,CHKN,0.1644358355337926,8,0.35210879886704816
866020,Growtopia,0.14130552398626525,8,0.3520120564048924
1763030,Master Key,0.14597990123664728,11,0.3519748045776347
355630,Leo's Fortune,0.19580139266003677,13,0.3519578882266765
965230,DORAEMON  STORY OF SEASONS,0.1635277462084875,8,0.35188030409922705
3446150,Tsuki ni Yorisou Otome no Sahou 2,0.17668034391352183,8,0.35179571948686766
2411980,AMEDAMA,0.18764849537730985,8,0.35173137580251096
1104450,Bombergrounds: Reborn,0.13223589946907738,3,0.3517193064113975
1902490,Aperture Desk Job,0.13223589946907738,8,0.3516516787041997
1843540,Akimbot,0.20097729884425697,8,0.3516500208083275
427190,Dead Rising,0.20263902465936154,8,0.35163865890086804
546050,Puyo Puyo™Tetris® ,0.21400974848551124,8,0.3515382568272693
1271090,Let's Cook Together,0.21505038127930703,8,0.3515245209317008
2334170,Metal Bringer,0.21505038127930703,8,0.3515245209317008
889710,Muv-Luv photonmelodies♮,0.21678717396804542,8,0.3514962608320356
330680,Solar Struggle,0.21802361488225896,8,0.3514669510180137
635850,Sentience: The Android's Tale,0.19621986197316257,8,0.3514519029935421
2914470,Armored Suit Solgante,0.16741586022581806,10,0.3514492811604
985590,Necrolepsy,0.21872284085709515,8,0.35143659317846426
2522270,Rune Gate,0.19929431882142118,12,0.3513808796103084
2380410,SEX Tentacles [18+],0.21400974848551124,8,0.35126914687997757
508300,Strategy & Tactics: Dark Ages,0.17143720544295538,9,0.3512533926807137
615120,COMPOUND,0.20888027997823702,8,0.35119489795314723
1797930,Para Eyes,0.20740035771117704,8,0.3511756898069656
2423470,Suicide Guy: The Lost Dreams,0.20426993967956167,8,0.35113650033434435
509220,Save Jesus,0.20263902465936154,8,0.3511165195701928
308000,Gold Rush! Classic,0.20263902465936154,8,0.3511165195701928
2516590,Human Farm - Practice Section,0.20586031793133802,10,0.3510403553284063
2328540,Incantation,0.21029043014256313,10,0.3510103806252064
336060,Raptor: Call of The Shadows - 2015 Edition,0.19087279531401294,8,0.3509694755361305
2017370,Trash Horror Collection,0.18764849537730985,8,0.350925164576821
1395560,Kandidatos,0.18764849537730985,8,0.350925164576821
2074910,Photogenic Minds : Identity,0.21886375503842678,12,0.35090206447458516
1629530,Spark the Electric Jester 3,0.18458446117990432,8,0.3508798367010254
2994910,功夫至尊,0.15445812169129963,8,0.35086953009596417
3468160,Soccer Field Pro 3D,0.15445812169129963,8,0.35086953009596417
2636420,Graveyard Shift,0.18312479041982616,8,0.35085679222764626
2424390,MythForce Demo,0.17668034391352183,8,0.3507377777902988
3460130,LockYourDoor Demo,0.17668034391352183,8,0.3507377777902988
716710,東方憑依華～ Antinomy of Common Flowers.,0.17668034391352183,8,0.3507377777902988
1590600,"OPPAI Academy Big, Bouncy, Booby Babes!",0.17668034391352183,8,0.3507377777902988
1278150,Nayati River,0.17668034391352183,8,0.3507377777902988
1588340,Demonlore,0.21597844693046986,3,0.3506540667542195
461880,Hyposphere,0.17153400248602546,8,0.35063131675596443
1592680,Anarchy: Wolf's law : Prologue,0.1420099518126947,8,0.3506238731051247
1094530,ALIA’s CARNIVAL！,0.209599271350723,8,0.3506128964719318
1018000,Arcade Classics Anniversary Collection,0.20263902465936154,8,0.3504431188967921
1263230,Cooking Companions,0.09656964080158616,1,0.3504245387835237
1774100,Pet idle,0.17707209659919895,13,0.3504120669173377
514460,Cyberline Racing,0.16865057309179074,8,0.3502960748627298
1003400,The Lord of the Rings: Journeys in Middle-earth,0.12225533064898401,9,0.35025479248659347
1225070,Family Mysteries: Poisonous Promises,0.1684195964071675,13,0.35025236681264077
467210,Evo Explores,0.1432040509328654,8,0.35025176390342033
2141520,Survivor Mercs,0.16332624401721765,8,0.3502486922323625
645320,SCARF,0.19906450724954913,1,0.35012771655849506
887060,Asterix & Obelix XXL 2,0.19580139266003677,8,0.3501129238463695
794230,Golden8bits,0.15445812169129963,8,0.3500643771168981
1044750,Q&A: A Light-Roasted Romance,0.13223589946907738,8,0.3500643771168981
541670,Disney Infinity 3.0: Gold Edition,0.17668034391352183,8,0.3500643771168981
2778430,Deconstruction Simulator: Prologue,0.15445812169129963,10,0.3499838599295218
2756830,Sex Coach: Hot Yoga - Prologue,0.15445812169129963,10,0.3499838599295218
385800,NEKOPARA Vol. 0,0.18663697259916334,13,0.34996508809198906
296790,ThunderWheels,0.18764849537730985,12,0.3498956667483148
21800,Tom Clancy's EndWar,0.24026609119748932,11,0.34970573425753504
1107230,The 13th Doll: A Fan Game of The 7th Guest,0.16134145314715886,11,0.349702645291496
2803060,导演模拟器,0.16205492108721778,10,0.34955595967344005
1446850,Hentai Furry 2,0.20710847379014038,8,0.3493800446197417
1058060,Princesses Never Lose!,0.17668034391352183,10,0.3493104592561212
2351970,"Monster Girl 1,000",0.21678717396804542,10,0.3491832243906144
1078760,Motorcycle Mechanic Simulator 2021,0.18798724349908233,8,0.34914100257461456
2055410,The Kindeman Remedy,0.21029043014256313,12,0.3490286442238139
1119840,Sands of Aura,0.1414215906610537,11,0.3490261666420895
1341170,Strategic Mind: Spectre of Communism,0.21597844693046986,12,0.348959866534665
2137470,Regency Solitaire II,0.20740035771117704,12,0.34877320461726097
3618770,Fakutori Demo,0.17668034391352183,13,0.34874382983709473
2717850,Forklift Simulator,0.2128640408516119,12,0.34853528013509055
674750,Yet Another Zombie Defense HD,0.21597844693046986,11,0.34852201142119527
277590,Assassin's Creed Freedom Cry,0.1907659866799691,0,0.34844430060038023
1514930,Erica,0.19818334937356846,1,0.3483664571191235
2602020,The Smurfs – Dreams,0.20001030683790752,11,0.34826775931492104
1606300,Puzzle Light,0.1819586189945032,1,0.3482328527974073
741430,Titanic VR,0.17668034391352183,8,0.34821252526504626
318970,StarCrawlers,0.16239694704942903,11,0.3481395523601629
326380,Mystery of Neuschwanstein,0.17707209659919895,8,0.3479332509432244
1511090,Great Paintings VR,0.14519363800359583,8,0.34790945044880944
1622900,Star Trek: Infinite,0.17043623361704593,9,0.347827438865111
287020,Harvester,0.16891137485696806,11,0.3477787695006766
1265930,Life is Strange: Before the Storm Remastered,0.209599271350723,6,0.3476955867633504
575890,Katy and Bob Way Back Home,0.21744981475348912,12,0.34766377156801886
358340,Word Rescue,0.15445812169129963,8,0.34759524131442904
1024630,Fighters Legacy,0.17668034391352183,8,0.3475952413144289
389050,Pocket Rumble,0.17668034391352183,8,0.3475952413144289
2073220,Outland Kingdoms,0.17668034391352183,9,0.34728442705474855
1753260,Inscryption Demo,0.18891930182412942,0,0.34716805192014094
1868170,Etrian Odyssey II HD,0.19961579629053322,9,0.34700890263597817
1367320,Close Combat: Cross of Iron,0.1775564752136568,12,0.34695918485322225
262150,Vanguard Princess,0.14144852831535779,8,0.3469451362980697
769680,Cupid Bistro 2,0.16236402813282433,9,0.34688457673697737
2812820,纸袋勇者（Pape Rangers）,0.21400974848551124,11,0.34685439775661625
5280,Global Agenda - No Elves Trailer,0.26158787769692277,11,0.3468349866197778
9300,Company of Heroes Singleplayer Demo,0.19217451288096155,12,0.3467499011929813
1453490,Deducto,0.12331314622473698,12,0.3467147102315389
276360,Riding Star,0.17668034391352183,12,0.346628897726571
3443890,OUTLAWED Demo,0.17668034391352183,8,0.3465785383369417
1272550,Phantom Galaxies,0.15445812169129963,11,0.3463722354066008
535490,Porno Studio Tycoon,0.17707209659919895,12,0.34635851978918697
1844130,Stellar Orphans,0.18764849537730985,12,0.3462039880566361
298520,Orbital Gear,0.12303306380311078,11,0.34620137512622856
970710,Kolumno,0.16865057309179074,8,0.3460632706299256
440430,Life Is Strange™ - Directors' Commentary - 1.Two directors,0.13223589946907738,6,0.3460131657683798
260690,Dark Fall 1: The Journal,0.24026609119748932,1,0.34596403089048183
2360210,Rune Coliseum,0.21226810303385382,11,0.34589544153050594
755500,ONE PIECE World Seeker,0.16163314115728028,9,0.3457634811113947
1074610,COLLAPSED,0.20740035771117704,8,0.3455640175286267
3602770,Shroom and Gloom Demo,0.15445812169129963,13,0.34547585598088554
547680,Guild Quest,0.11905170035925376,12,0.3450366530536565
2400290,富甲天下2,0.18171855850970142,12,0.3449822535684633
818320,LEGO® The Incredibles,0.17054631903026765,1,0.3449762393173376
203750,Binary Domain,0.25898571382319974,1,0.344971062249145
1270210,Love of Magic,0.14976464202635015,10,0.34478932552818786
916930,War Trigger Classic,0.15445812169129963,11,0.3447849338192992
1997180,dotAGE Demo,0.13223589946907738,12,0.3447770458747191
3002280,Tiny Bookshop Demo,0.13884016492889104,10,0.34465152940262767
1540150,Crazy Flasher Series 2021,0.16741586022581806,8,0.3446133313632168
558340,Faces of Illusion: The Twin Phantoms,0.15145701184242272,13,0.34460990288717763
1021210,Cyber Knights: Flashpoint,0.10994827005759374,11,0.3445675319040992
2324650,The Murder of Sonic the Hedgehog,0.13223589946907738,12,0.34451249561016883
719750,PUSS!,0.15958473522097344,8,0.34428020492802897
221180,Eufloria HD,0.15369142957902884,12,0.34425978861787715
712970,Clad in Iron: Philippines 1898,0.2039940677112824,12,0.3442147126502973
487430,KARAKARA,0.1772238572350187,8,0.3441425203834654
1848520,Fruit Salad,0.17357917043781457,13,0.34405395704933056
1462470,Vectorio Classic,0.11118153603699989,12,0.34395890186370653
1054430,Fling to the Finish,0.1760746772409646,1,0.34388260219995787
963770,Welcome To... Chichester Redux : The Spy Of America And The Long Vacation,0.11327877686254743,8,0.3438141430839598
2272250,Forgive Me Father 2,0.20985286771676567,11,0.3437756419056427
32660,Delta Force: Xtreme,0.21056251512713256,11,0.34377472454164043
466490,Princess Isabella: The Rise of an Heir,0.14479894614187303,13,0.34364139187823195
3413460,GameStonk Simulator Demo,0.17668034391352183,12,0.34359859469626797
1574700,Motorcycle Mechanic Simulator 2021: Prologue,0.17030812854597832,12,0.34356678750511266
3269960,鼓手余命十日谭,0.1753771618561596,10,0.343401059532162
1700270,Lucky Tower Ultimate,0.1656184842462135,11,0.3433044847075437
748300,Treasure Hunter Simulator,0.18912393401627758,8,0.3433009202401653
3095380,Ninja Rift,0.15445812169129963,11,0.34325987935306823
1354910,Tiny Lands,0.16399227627739268,1,0.34317320945490953
282760,Circuits,0.15484987437697675,8,0.3429949793382861
338160,Europa Universalis IV: El Dorado,0.13223589946907738,12,0.3429251940228673
1998330,Yomawari: Lost in the Dark,0.2039940677112824,9,0.34279836270224995
850040,Puzzgun,0.17668034391352183,8,0.3426569697094907
1928870,Minecraft Legends,0.20671396324276609,11,0.34262963541855534
501320,The Shrouded Isle,0.24393297499598046,12,0.34254149913040727
3176410,None Shall Intrude Demo,0.1638573549796102,3,0.342417029689898
392950,Lost Lands: A Hidden Object Adventure,0.1614158734868936,3,0.3423934310931727
1693000,Within the Range,0.17668034391352183,12,0.3423553934530667
1016770,Interrogation: You will be deceived,0.14314819062382522,9,0.34232778304629363
571530,Superdimension Neptune VS Sega Hard Girls,0.19307313658650152,9,0.34224064762284656
108110,Starpoint Gemini,0.16741854926053498,10,0.34210183847962394
1479390,Alekon,0.20671396324276609,8,0.3420443882200801
563200,Slay,0.17668034391352183,12,0.34186699296466627
2682580,DUCKSIDE,0.16741586022581806,5,0.341799593647085
2989250,Visions of Mana Demo,0.2003098613224697,9,0.3417283138466375
1976150,Hush Hush - Only Your Love Can Save Them Demo,0.1598945596449961,12,0.34144215693877294
783050,Bear With Me - Collector's Edition,0.13463367762368597,13,0.3413589212716174
1684930,CULTIC,0.2035995571639081,11,0.34106972864352875
2551170,Cats Hidden in Maple Hollow,0.154204641308769,8,0.3409669177571358
2428810,LEGO® Horizon Adventures™,0.20235689810883412,11,0.34088615677186446
1294810,Redfall,0.16858371901596275,8,0.34087947359541776
1160500,AstronTycoon2: Ritual,0.21802361488225896,9,0.3408754536487686
365620,WarBirds - World War II Combat Aviation,0.15445812169129963,8,0.3408051178576389
2292060,Spell Disk,0.18171855850970142,8,0.34078631934109394
1683860,Eronoctosis: Put Yourself Together,0.18695537828545877,8,0.34067451987691005
2631250,Slitterhead,0.20578589759160326,8,0.3406153855094034
1809530,Renryuu: Ascension,0.15517135184608882,10,0.34060590307773014
2420900,Diesel Legacy Playtest,0.2174705939692625,11,0.34060175201396575
658890,Arthurian Legends,0.21029043014256313,8,0.3405985267269317
2891870,Forgotten Hill: The Wardrobe,0.19375622470824766,13,0.34057099463898516
764570,Beavers Be Dammed,0.11001367724685517,12,0.34056829166596486
2687190,100 Christmas Cats,0.11279782625937029,8,0.3405117682264299
2400640,NanoApostle,0.209599271350723,8,0.340496053639672
1894080,I got a millenary cat,0.21802361488225896,8,0.3404875922125679
1497360,Open Roads,0.18388587212195798,13,0.340384244232284
1661630,KarmaZoo,0.20102594645485936,8,0.34030471258147266
2966850,Shotgun Cop Man,0.19961579629053322,8,0.3402857625308499
1731070,Asterigos: Curse of the Stars,0.17687652856499467,9,0.3402793711400361
566190,The Search,0.15881996897622944,1,0.34025211764567775
440420,True Fear: Forsaken Souls Part 1,0.19580139266003677,13,0.3402281532235268
373610,Shoot 1UP,0.19337454097165777,8,0.3402073841478954
1867510,WrestleQuest,0.14110627128418632,10,0.3401024165475499
3677410,Scribble Wolf (Open Beta Test),0.15445812169129963,3,0.34006759258577063
1263470,ATRI -My Dear Moments- Demo,0.17997890689861365,8,0.3400383119086066
1138840,Bad North Demo,0.13987765949741662,12,0.34002541810573506
3031150,Secret Hot Springs Girl,0.19087279531401294,8,0.33999011673068474
2389570,Sniper Killer,0.19087279531401294,8,0.33999011673068474
734910,Eternal Hour: Golden Hour,0.11791779451323765,13,0.3399412582756127
2579840,Chill Drive,0.15445812169129963,8,0.33987919193171295
1340560,Necrofugitive Demo,0.17668034391352183,8,0.33975841898485304
2398180,Echo Point Nova Demo,0.17668034391352183,8,0.33975841898485304
654230,Phantasma Demo,0.17668034391352183,8,0.33975841898485304
400510,FINAL TAKE,0.14479894614187303,8,0.33969203607549264
805420,Stack & Crack,0.1432040509328654,8,0.3396697533214097
3980,CivCity: Rome,0.22959363577614186,1,0.3395807456086133
551860,Abandon Ship,0.11147609387250039,11,0.3395065004419459
849980,Color by Numbers - Dinosaurs,0.13223589946907738,8,0.3394823665348875
1035990,Dialtown: Phone Dating Sim,0.18089222649391956,8,0.33947167690141217
1220260,Dialtown: Phone Dating Sim Demo,0.18089222649391956,8,0.33947167690141217
389440,Energy Balance Demo,0.13553446245416922,8,0.33936491123520585
360640,12 Labours of Hercules II: The Cretan Bull,0.16584598569811873,3,0.3393523584089106
1290750,Crawl Tactics,0.16956530404106682,10,0.33927352729525345
11130,Sherlock Holmes: The Mystery of The Mummy,0.16461522650138063,11,0.3392719897772927
1286340,Daily Wife,0.16741586022581806,8,0.33915524169460076
1600,Dangerous Waters,0.2304287377794565,9,0.339131019971529
1849890,Neko Maid,0.2039940677112824,13,0.33907324406424144
2775910,Infinite Blue,0.15445812169129963,10,0.33900450112407604
2400160,Glyphica: Typing Survival,0.16807666226636545,3,0.3390028099062085
1161900,Door2:Key,0.18533911333046507,8,0.3389616545421423
1896900,Rail Route: The Story of Jozic,0.12923478962020046,13,0.3389335743847622
1648560,Nursery Slime,0.17668034391352183,10,0.3388727488184108
1975340,HAITENAI RPG,0.17668034391352183,10,0.3388727488184108
2299900,Felvidek,0.17668034391352183,10,0.3388727488184108
1554260,Knightly Passions,0.14070676975533247,8,0.33885963313874096
1640300,Project Warlock II,0.1633258389400611,8,0.33885433379898516
1249040,American Arcadia,0.208600620828933,13,0.33870753202579174
2894560,Domino Fit,0.15445812169129963,12,0.33869238979006305
1591420,Hmmsim Metro,0.17668034391352183,12,0.33869238979006305
1269050,告死天使的审判 Death Angel Trial,0.21597844693046986,10,0.3386662985332202
624270,The Painscreek Killings,0.19769934839195757,1,0.33839660164053276
1389360,Mech Armada,0.21802361488225896,12,0.3382890965329892
955870,Battlecruisers,0.16741586022581806,3,0.33814261589540473
1535060,Incremental Epic Breakers,0.15472876747348857,11,0.338089560392219
1680000,Rewrite+,0.2039940677112824,8,0.3380576157448248
679110,Werewolf: The Apocalypse - Earthblood,0.2039940677112824,8,0.3380576157448248
770100,One Deck Dungeon,0.08450618245786952,11,0.3380189654806221
2000100,Life is Strange: True Colors Demo,0.20710847379014038,8,0.3380164082561053
3290040,魔剑镇魂曲 英雄之泪,0.21886375503842678,9,0.33797952748692095
3356790,Cozy Solitaire,0.19282815905708484,8,0.33797749561357704
252370,The Shivah,0.1464283508695685,13,0.3379597282776517
500810,Arcanum,0.24113491584430652,9,0.33789598685778094
222500,Rail Adventures - VR Tech Demo,0.17668034391352183,8,0.337895064947586
2087460,Ruff Ghanor,0.20740035771117704,12,0.3377938458118152
1905020,Greyhill Incident,0.20618040813897756,8,0.3377929479210491
3019160,Creeping Dusk,0.18363809570911582,12,0.33776770869733724
521200,Epic Battle Fantasy 3,0.1546071244654222,10,0.3376785884109108
57740,Jagged Alliance - Back in Action,0.13583883437338035,9,0.3376175304284624
539660,ChronoClock,0.18533911333046507,8,0.3375186530991408
391030,Hard to Be a God,0.17744230445117654,11,0.3373176702764485
1163870,Mecha Knights: Nightmare,0.16781037077319236,8,0.3372436638470281
391170,Void Invaders,0.17739357406831102,8,0.3371432260549801
1373350,Phobos,0.15445812169129963,11,0.3371129761473415
614260,Gates Of Nowhere,0.17008469190894887,1,0.3370724534994659
1732330,Ys IX -Monstrum NOX-,0.19590145628686711,9,0.33688431613676656
2429210,Shogun Showdown Demo,0.1647331560632366,11,0.3364428757938413
1630650,Neko Beach,0.20752269028034165,13,0.3363556754221015
372480,Spaceforce Rogue Universe HD,0.17668034391352183,10,0.3363474962931582
854570,Pamali: Indonesian Folklore Horror,0.1473777406302576,8,0.3360985273486054
2867410,深渊与地下城,0.15445812169129963,9,0.33604156363797205
598990,Pizza Connection,0.11106940334279183,12,0.33594923050095016
2325060,Alpacalypse,0.19621986197316255,8,0.3358845249884809
1248220,炎黄大陆,0.15445812169129963,11,0.33579022482459014
1422430,Next Space Rebels,0.19178752626328902,8,0.3357809313917621
1980210,Wylde Flowers Demo,0.20671396324276609,9,0.3357022246887599
1152300,Atelier Ayesha: The Alchemist of Dusk DX,0.21505038127930703,9,0.3356767187727106
284730,Dark Arcana: The Carnival,0.14024988812603567,1,0.3356551827570898
387130,"Zombie Hunter, Inc.",0.17668034391352183,11,0.33552567456003995
828660,War Of The Zombie,0.15445812169129963,12,0.3355177866154599
891200,Bike Dash Excite!,0.15445812169129963,8,0.3352495623020833
17080,Tribes: Ascend,0.17447827378825284,0,0.3352156587897383
377950,Jamestown+,0.20752269028034165,11,0.3351255140592991
284770,Enigmatis 2: The Mists of Ravenwood,0.15283323310447114,1,0.33511593798185485
1814170,Lingo,0.21195102443786604,1,0.335000912346097
1003090,Through The Darkest of Times,0.16993236029144274,12,0.3348170225781463
1545450,Incredibox,0.16441475037694114,13,0.33479753959110725
1339310,Solitaire 3D,0.15145701184242272,12,0.33478199170365536
542400,Pixel Gladiator,0.16044201474908226,1,0.3347421095149437
1689000,Namaiki Dark Elf Sisters,0.17412813006148642,1,0.33469446539645753
2540230,Vae Victis - Khan,0.11521826198577195,11,0.3346695084991365
839910,Mythgard,0.12297141578137362,3,0.3345706644973664
1159290,The Bloodline,0.167603644291064,11,0.3345649896875501
416640,Diabolical,0.16783957813753717,10,0.33421446348918327
1218900,Zup! Z,0.1633258389400611,8,0.3341521361303282
3596390,Dragon-Slaying War God,0.1433470105801885,8,0.3340711111236321
844750,Go-Kart Racing,0.19087279531401294,12,0.33390718835026845
931950,Labyrinth: The War on Terror,0.16387160815312599,12,0.3337932799319496
890400,Uncharted Waters Online - Steam,0.15445812169129963,9,0.3337808613772698
650500,Wolfenstein II: The New Colossus German Edition,0.1869096987305324,0,0.3337188380768479
1049890,Little Witch Nobeta,0.19805373572785823,8,0.3337103425276429
346750,Merchant,0.136505110814843,10,0.33350124184915203
654850,Masked Forces: Zombie Survival,0.18427714330943998,1,0.33340702869098426
1096550,Desktop Magic Engine,0.17668034391352183,12,0.33340138449905776
2142160,Turlock Holmes,0.18363809570911582,3,0.33312603305191724
1932160,Neptunia: Sisters VS Sisters,0.19929431882142118,9,0.3328266222600548
298280,XenoRaptor,0.16865057309179074,8,0.33263225719891215
945640,ItazuraVR Demo,0.13452210106386414,4,0.33250945907386537
354430,STAR WARS™: X-Wing Special Edition,0.15445812169129963,8,0.3324005594530804
585270,HeapVR,0.15445812169129963,12,0.33234318344085667
819790,Laplace：拉普拉斯的神子,0.15445812169129963,9,0.3321935597899682
1289010,Haypi Monster 3,0.15445812169129963,9,0.3321935597899682
364200,Farabel,0.14976464202635015,11,0.3320854693686714
1325270,Escapeworld Dilemma,0.18363809570911582,8,0.33196430464900206
2800900,Rift Riff,0.1650700972319781,1,0.33195801726081353
856100,Little Comet,0.17707209659919895,8,0.33188386822717497
1823390,Escape The Mad Empire,0.1975993840783818,11,0.3318369963247028
33540,Dawn of Magic 2,0.17668034391352183,11,0.3318219708563362
458480,Mythic Wonders: The Philosopher's Stone,0.1684195964071675,13,0.3317338482941222
3219650,Squeakross: Home Squeak Home Demo,0.15445812169129963,8,0.3315458585983796
669440,IKAROS,0.15445812169129963,8,0.3315458585983796
1901200,FPS Game: Dev Test,0.15445812169129963,8,0.3315458585983796
1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,0.21029043014256313,9,0.33145928894221993
21120,F.E.A.R.: Perseus Mandate,0.18712781582352908,0,0.3310096429032168
3029830,モンスターコマンダーズ - 深淵の夜想曲 -,0.15445812169129963,12,0.33090018199785526
21030,Watchmen: The End Is Nigh Part 2,0.17668091929138954,11,0.33086508638114015
2206270,Vampire Hunters,0.14436455380873375,1,0.33084807304341746
2810,X3: Reunion,0.2173204968763779,12,0.3308358959299238
3304770,Exposed Livestream,0.1841323680594816,9,0.3307983307593534
2783610,Malignant Survivors,0.18312479041982616,11,0.33060233821333257
561610,MotoGP™17,0.21872284085709515,9,0.33059842457983163
245970,Borderlands 2: Headhunter 5: Son of Crawmerax,0.13223589946907738,11,0.3304992195335849
1762270,Obama Boss Fight,0.21886375503842678,8,0.33037725074944796
938560,INMOST,0.18598388805933647,8,0.33023290367071695
2423070,Speakeasy,0.15445812169129963,13,0.3302253113185762
3161620,Keyframes Demo,0.13223589946907738,13,0.3302253113185762
2775370,Disillusion ST,0.21029043014256313,8,0.3301700769599989
585710,Blazing Beaks,0.20474526479780747,11,0.3301673947210742
1058200,Pixel Puzzles Traditional Jigsaw Puzzles,0.07777790167569448,12,0.33015873015873015
985830,SUCCUBUS,0.17618334838043664,9,0.33000218818997473
591990,Cosmic Awakening VR,0.19590145628686711,8,0.32999025867981013
917870,Gauge Of Rage,0.15445812169129963,8,0.32995855701107796
1571600,Dark Romance: Sleepy Hollow Collector's Edition,0.15445812169129963,8,0.32995855701107796
349250,Copy Kitty,0.18326586708049675,8,0.32981436326742786
915810,Midnight Ghost Hunt,0.20474526479780747,8,0.3296497625995262
1116550,Elon Simulator 2019,0.12257672391965077,8,0.3296391260225826
3127870,Lu[Idle],0.13223589946907738,13,0.32955191064517547
249230,Risen 3 - Titan Lords,0.22654062705287886,11,0.3294966360291516
399810,Call of Cthulhu,0.20426993967956167,10,0.3294868818618797
1456820, Marfusha,0.19813587402347327,8,0.3292871955792226
1750030,Post Trauma,0.19002983513371738,8,0.3291872931913511
801480,Agent A: A puzzle in disguise,0.19580139266003677,8,0.3291339028673485
2648050,Sam & Max: The Devil's Playhouse,0.18326586708049675,8,0.3291027546494659
2435900,SharpShooter3D,0.17838401168960608,8,0.32903667034907785
754500,Plutocracy,0.13716386718186474,12,0.32900897196608436
523070,Black Forest,0.1503750645636412,1,0.32890340530962686
711810,Never Split the Party,0.08925387165027816,8,0.3288638789846946
2772820,ButtKnight,0.17367923406464492,8,0.32881180750135897
2095890,Black Gunner Wukong: Prologue,0.16865057309179074,8,0.32874725331390825
3009990,SAEKO: Giantess Dating Sim Demo,0.17591365180125104,13,0.32867509838478526
2018230,Femdom Wife Game - Zoe,0.13223589946907738,8,0.3286473078737419
130,Half-Life: Blue Shift,0.22658498056408163,1,0.32856765856093123
3491570,FIND ALL 7: Japan,0.1412505341610493,13,0.32851995657712085
1061150,Muscle Magic,0.15445812169129963,8,0.32851555556807654
2720290,BRUTALISTICK VR Demo,0.17668034391352183,8,0.32851555556807654
2544090,Milfy City - Final Edition,0.15445812169129963,8,0.32851555556807654
1305080,GearBlocks,0.17668034391352183,8,0.32851555556807654
1561960,Yield! Fall of Rome,0.1403632391934162,12,0.32839029648019274
1848460,Odyssey of Gianna,0.20740035771117704,9,0.3282949522160655
2140100,Whisker Squadron: Survivor,0.1398845858354902,1,0.3282855705266205
1236240,Zero IDLE,0.19178752626328902,13,0.3281046440631854
2429310,Noxious Weeds,0.15949633628747922,8,0.3280879066426812
931690,Himno,0.11659920041383011,8,0.3280330514058496
393430,Ice Lakes,0.1416493859309038,12,0.3279458135819364
1683950,The Witch's Sexual Prison,0.17668034391352183,10,0.32789339001296497
1112930,Dredgers,0.17668034391352183,10,0.32789339001296497
603010,Chill,0.12234423885493788,1,0.32785109690729264
3071950,Our Home,0.15658150201041493,13,0.3278430465902235
696920,The Legend of the Dragonflame High School Demo,0.17668034391352183,8,0.3278421548946759
504130,Manual Samuel - Last Tuesday Edition,0.1647331560632366,13,0.32783857124839905
1892700,Exorcist Charlotte,0.16741586022581806,10,0.3278068417284869
317360,Double Action: Boogaloo,0.19621986197316257,11,0.3277395896791699
1098130,Get Stuffed!,0.17875507662203477,3,0.32761145548299897
1069390,Morningdew Farms: A Gay Farming Game,0.09093859479979978,8,0.3275805739677753
495110,Enigmatis 3: The Shadow of Karkhala,0.1439904202598094,1,0.32748913771910815
888040,Metal Fatigue,0.24026609119748932,1,0.32744551237196334
2154230,AI: Art Impostor,0.17668034391352183,13,0.32737630846957333
370360,TIS-100,0.1464283508695685,4,0.3271013221138426
230070,The Age of Decadence,0.22851762203232245,8,0.3270862620960021
1840660,Mad Adventures,0.15445812169129963,8,0.3270600062864403
1528080,Gas Station Simulator: Prologue - Early Days,0.19580139266003674,12,0.3270462331162128
333600,NEKOPARA Vol. 1,0.18515121419977687,8,0.3269998558157765
23320,Yosumin! Demo,0.17668034391352183,6,0.3269655467207607
785840,Moe Jigsaw,0.12961991800378034,8,0.32693314142258995
832770,Age of Fear: The Undead King GOLD,0.15954962326683797,11,0.3269110574456731
1310330,Goodbye Volcano High,0.18807872552969682,1,0.3268402217073946
3174920,Rise of a Porn Star,0.19154400215064052,12,0.3268355162191912
1620290,Zombie Cure Lab,0.18326586708049675,12,0.3267804014162513
889530,Sharp,0.14888214655133578,8,0.3265912421842288
2456940,Hired 2 Die Demo,0.19282815905708484,11,0.32643657465673537
717300,Arena,0.16956530404106682,12,0.3264189319621423
1236780,AKIBA'S TRIP: Hellbound & Debriefed,0.19420908647079457,9,0.32628419670015546
284910,Purgatory: War of the Damned,0.17668034391352183,11,0.32626641530078065
1507780,Space Warlord Organ Trading Simulator,0.17861391315656283,12,0.32612247993671767
573550,GoalkeepVr,0.17668034391352183,8,0.32599030304282395
336730,Supreme League of Patriots Issue 3: Ice Cold in Ellis,0.16584598569811873,8,0.32584908930567796
463020,Wander No More,0.11505189184303478,12,0.32579033437654403
2594290,Warlords Battle Simulator,0.1678164358745287,12,0.3255004218798355
