appid,best_community_idx,best_community_id,similarity
528460,36,36,0.49674299359321594
252370,2,2,0.4965338408946991
963770,2,2,0.4962053894996643
1450120,23,23,0.4961799085140228
1082430,27,27,0.4961613416671753
1235110,36,36,0.49583613872528076
2201710,27,27,0.49577492475509644
658530,23,23,0.49569547176361084
491790,2,2,0.49560096859931946
633060,23,23,0.49539536237716675
793600,2,2,0.49522554874420166
286000,7,7,0.4951969385147095
2413830,36,36,0.4950917363166809
587100,27,27,0.4947526156902313
1303580,21,21,0.49448156356811523
332800,32,32,0.49434009194374084
2165470,2,2,0.49426543712615967
2682580,2,2,0.4942515790462494
2283300,1,1,0.49388372898101807
1392820,2,2,0.4938824772834778
804490,2,2,0.49381035566329956
832360,11,11,0.4934654235839844
791510,23,23,0.4933420419692993
2639810,27,27,0.4931084215641022
1905020,2,2,0.4930868446826935
2720700,2,2,0.49307724833488464
2318070,2,2,0.4928174614906311
828660,21,21,0.49276718497276306
3037490,23,23,0.49273917078971863
1363690,21,21,0.4926941692829132
37240,2,2,0.49248823523521423
556640,27,27,0.4924130439758301
400990,23,23,0.492256760597229
251610,23,23,0.492256760597229
207270,23,23,0.492256760597229
289120,23,23,0.492256760597229
24860,23,23,0.492256760597229
372260,23,23,0.492256760597229
245850,23,23,0.492256760597229
1242980,2,2,0.4921708405017853
215120,36,36,0.49205848574638367
809850,11,11,0.49199509620666504
588220,23,23,0.4917529225349426
1495860,2,2,0.4917294979095459
658890,2,2,0.4916887879371643
250180,23,23,0.4916762113571167
365620,21,21,0.49127426743507385
1098130,9,9,0.4908488392829895
1426490,27,27,0.49061596393585205
1039960,23,23,0.49058371782302856
33530,21,21,0.4904790222644806
539290,2,2,0.49045151472091675
346250,2,2,0.4904216527938843
1829520,27,27,0.49041882157325745
3677410,27,27,0.4902949929237366
2129620,23,23,0.490060955286026
487430,27,27,0.48985764384269714
1268110,36,36,0.4893566370010376
511490,27,27,0.48930808901786804
1344740,2,2,0.4892882704734802
1440440,2,2,0.489104300737381
1291340,2,2,0.4890461266040802
1288900,2,2,0.4888264238834381
2067050,23,23,0.4887312650680542
1406990,11,11,0.4886991083621979
1738990,11,11,0.4885851740837097
3011440,23,23,0.4882005453109741
1391200,23,23,0.48813149333000183
3113870,2,2,0.48773449659347534
576960,10,10,0.48754626512527466
3378000,36,36,0.48740169405937195
908730,21,21,0.4872664213180542
1225590,30,30,0.4870375692844391
2078510,23,23,0.48700228333473206
866020,2,2,0.48693931102752686
689790,7,7,0.4867636561393738
416210,21,21,0.486284464597702
931690,2,2,0.4862031638622284
1236780,27,27,0.4861251413822174
2223810,21,21,0.48602423071861267
2143170,2,2,0.4858960211277008
591990,2,2,0.4858357906341553
582980,27,27,0.48558974266052246
1428560,2,2,0.48538240790367126
645790,21,21,0.4850112199783325
2074910,11,11,0.4845016598701477
2820,21,21,0.48439010977745056
844900,2,2,0.48427504301071167
1680700,2,2,0.4841516613960266
508300,23,23,0.4841291308403015
2400640,2,2,0.4839639663696289
440430,7,7,0.4839634895324707
2722210,27,27,0.48389965295791626
1338330,2,2,0.4838046729564667
1767750,27,27,0.4837929308414459
2420900,2,2,0.48376357555389404
547680,36,36,0.4836733043193817
1358830,21,21,0.48358917236328125
2717850,2,2,0.48334968090057373
12140,2,2,0.48305949568748474
1850360,2,2,0.48305949568748474
433290,2,2,0.48305949568748474
781350,2,2,0.48305949568748474
3114940,2,2,0.48305949568748474
939700,2,2,0.48305949568748474
200880,2,2,0.48305949568748474
318240,2,2,0.48305949568748474
2955370,2,2,0.48305949568748474
1841240,23,23,0.4829379916191101
654550,7,7,0.4827847182750702
1648560,36,36,0.482666939496994
626680,2,2,0.48240864276885986
20550,30,30,0.4821971654891968
2718010,2,2,0.48209667205810547
694500,21,21,0.4818462133407593
1273710,2,2,0.48182326555252075
1429850,1,1,0.4812869131565094
2473640,11,11,0.4812382459640503
1161830,36,36,0.48120900988578796
370360,2,2,0.4810015857219696
420290,12,12,0.48065847158432007
2561360,23,23,0.4806182086467743
743230,11,11,0.48033472895622253
1115780,7,7,0.48029544949531555
2237970,21,21,0.48022666573524475
1389360,21,21,0.4801989793777466
438920,11,11,0.4800645709037781
587670,23,23,0.479884535074234
533830,23,23,0.479884535074234
2520870,2,2,0.47913533449172974
3550980,2,2,0.47909486293792725
1986840,36,36,0.47889941930770874
975550,2,2,0.47869691252708435
1171270,27,27,0.4786456227302551
754530,21,21,0.47852760553359985
1315200,1,1,0.4781506657600403
1587540,36,36,0.4775247573852539
819790,36,36,0.4772895276546478
684270,2,2,0.47707611322402954
1295790,2,2,0.47696834802627563
348950,11,11,0.47690296173095703
405930,2,2,0.47674238681793213
1883000,11,11,0.4767078459262848
2800900,21,21,0.47587624192237854
225260,1,1,0.47586825489997864
1896900,11,11,0.4751836359500885
1580520,27,27,0.4750213921070099
391820,2,2,0.4746953248977661
657230,2,2,0.4746539890766144
231200,2,2,0.47441014647483826
3002280,36,36,0.47432413697242737
1933490,2,2,0.474290668964386
7830,21,21,0.4742847979068756
2609610,2,2,0.4738757610321045
900010,36,36,0.47371208667755127
222980,27,27,0.4734443128108978
281640,1,1,0.47330647706985474
3136420,21,21,0.47319042682647705
1828690,2,2,0.47261953353881836
1962430,36,36,0.4725523293018341
1157740,2,2,0.47217345237731934
1165850,2,2,0.47175851464271545
381240,2,2,0.4716988503932953
3089150,2,2,0.47156932950019836
1570830,11,11,0.4707198739051819
1015610,2,2,0.47062844038009644
999220,2,2,0.4703769087791443
931950,21,21,0.4697674810886383
783050,2,2,0.46898019313812256
917870,2,2,0.4688407778739929
713070,2,2,0.46877890825271606
2391900,2,2,0.468563973903656
541670,2,2,0.46831026673316956
770070,36,36,0.4680728614330292
2130460,31,31,0.4680189788341522
298520,30,30,0.46733522415161133
1668720,11,11,0.46721547842025757
1341170,21,21,0.46718090772628784
1018000,27,27,0.46700382232666016
3009990,11,11,0.4669010639190674
1443440,1,1,0.4668806195259094
1637230,27,27,0.466531902551651
1629530,2,2,0.4661825895309448
210470,30,30,0.4661153554916382
1159290,27,27,0.4656349718570709
1055010,23,23,0.46520376205444336
383840,2,2,0.4650490880012512
1882240,23,23,0.46481573581695557
2582730,21,21,0.4647226333618164
734580,2,2,0.4647136330604553
1441570,7,7,0.46465498208999634
579940,21,21,0.4644795358181
2304640,2,2,0.4644215404987335
546050,2,2,0.4642488956451416
2322440,21,21,0.463854044675827
1136330,36,36,0.4638296663761139
2937910,2,2,0.46369537711143494
262150,27,27,0.463591605424881
1224290,36,36,0.46334001421928406
461840,2,2,0.4630297124385834
2834910,2,2,0.4627414345741272
1012840,2,2,0.4626920521259308
107310,27,27,0.462671160697937
501470,2,2,0.46235746145248413
261110,1,1,0.46235334873199463
42850,21,21,0.46220967173576355
1051420,21,21,0.4621337652206421
2061440,21,21,0.46206924319267273
1611430,27,27,0.46202388405799866
437990,23,23,0.46200820803642273
72300,23,23,0.46200820803642273
7880,23,23,0.46200820803642273
1865930,21,21,0.46185338497161865
1902490,12,12,0.46150702238082886
1671410,2,2,0.4611479938030243
557340,2,2,0.46105533838272095
407190,21,21,0.46104463934898376
1374990,2,2,0.4609833359718323
1280260,23,23,0.46093639731407166
1892700,36,36,0.4608795940876007
3494500,36,36,0.4608249068260193
1043230,27,27,0.46003520488739014
915330,2,2,0.460010826587677
266430,2,2,0.4598821699619293
1202910,2,2,0.45977407693862915
1283190,7,7,0.45972853899002075
531180,32,32,0.45966431498527527
2757630,36,36,0.4595479667186737
2657120,2,2,0.45944157242774963
2333030,2,2,0.4590384364128113
452230,7,7,0.45888039469718933
1570960,2,2,0.4585903286933899
1753260,1,1,0.45846837759017944
2353340,11,11,0.4583832323551178
232050,1,1,0.4583777189254761
6370,7,7,0.45795372128486633
1955960,2,2,0.4579256772994995
1054430,2,2,0.45780259370803833
913720,36,36,0.4575729966163635
1263230,23,23,0.4575265347957611
1571600,27,27,0.4573984146118164
3302860,2,2,0.45716729760169983
2637070,2,2,0.4571493864059448
20530,2,2,0.45698097348213196
1518770,27,27,0.45696189999580383
496730,36,36,0.4568255841732025
609150,27,27,0.45680925250053406
1336180,21,21,0.45673659443855286
2272250,2,2,0.45667076110839844
562500,7,7,0.45633256435394287
227020,30,30,0.4562099277973175
393430,2,2,0.4561633765697479
2090150,11,11,0.4556671380996704
496760,2,2,0.45550912618637085
2901520,2,2,0.45538023114204407
380150,1,1,0.45532360672950745
33980,2,2,0.4549599289894104
827050,21,21,0.45482397079467773
33540,27,27,0.4544837474822998
3279100,28,28,0.454088419675827
1092710,7,7,0.45391547679901123
504210,2,2,0.45390453934669495
2808830,27,27,0.4537048935890198
2019680,11,11,0.45362305641174316
216250,23,23,0.4534515142440796
5270,23,23,0.4534515142440796
309970,23,23,0.4534515142440796
425420,23,23,0.4534515142440796
323750,23,23,0.4534515142440796
950050,2,2,0.45336705446243286
1868170,27,27,0.4532037675380707
1890650,7,7,0.4531099498271942
1299690,2,2,0.4530479609966278
19000,30,30,0.4523922801017761
435750,27,27,0.45238256454467773
1289010,36,36,0.4521356523036957
3535220,36,36,0.4521307051181793
2643980,11,11,0.45196568965911865
1440170,2,2,0.45184770226478577
1244630,2,2,0.451844722032547
2445340,36,36,0.451454758644104
203750,30,30,0.4513012170791626
1532690,27,27,0.4506274461746216
2027770,2,2,0.4502945840358734
1949960,2,2,0.44975414872169495
671970,2,2,0.44972771406173706
2810,21,21,0.4496888220310211
215510,7,7,0.44958725571632385
1620380,2,2,0.4489953815937042
3592310,2,2,0.44873175024986267
928690,11,11,0.4487031102180481
720560,27,27,0.4483308494091034
2142160,11,11,0.4483180344104767
2503710,2,2,0.4481312036514282
1100150,27,27,0.44808560609817505
756360,2,2,0.4480803608894348
1694600,2,2,0.4474644660949707
3095380,21,21,0.4469327926635742
3211690,2,2,0.4469117522239685
1567860,2,2,0.44690245389938354
592600,2,2,0.44689637422561646
355150,11,11,0.44679245352745056
493200,2,2,0.44656500220298767
2157110,2,2,0.4460585415363312
257170,21,21,0.44592398405075073
797400,21,21,0.44568878412246704
1823390,36,36,0.44566893577575684
3071950,2,2,0.4451223313808441
800180,23,23,0.4445442259311676
377350,2,2,0.4444483518600464
783710,2,2,0.4443874657154083
585710,2,2,0.44437146186828613
3491570,9,9,0.44412511587142944
3603080,11,11,0.4439952075481415
2059530,23,23,0.4438079297542572
46260,36,36,0.44379672408103943
719730,2,2,0.44338566064834595
2301370,36,36,0.44326820969581604
3136020,2,2,0.4426453113555908
1183470,21,21,0.4422975480556488
954170,2,2,0.4422042965888977
2380410,2,2,0.44219061732292175
1183510,36,36,0.4420728385448456
25980,21,21,0.44203993678092957
2256280,27,27,0.4419027268886566
1348180,36,36,0.4418259561061859
2601560,11,11,0.44139784574508667
780490,23,23,0.4409046471118927
1552810,2,2,0.44068533182144165
2613060,2,2,0.440573513507843
1998330,27,27,0.44044655561447144
318970,36,36,0.44007885456085205
716710,27,27,0.4399970471858978
1434310,2,2,0.43984419107437134
813530,2,2,0.4398299753665924
25600,36,36,0.4397115409374237
270760,36,36,0.4396321773529053
574740,36,36,0.43950051069259644
2737980,11,11,0.43927323818206787
6810,21,21,0.439170241355896
754500,21,21,0.4391387104988098
21100,2,2,0.43864381313323975
1418360,27,27,0.4386272430419922
3181470,2,2,0.4385982155799866
3399430,2,2,0.4384569823741913
630140,21,21,0.4384559690952301
2064150,2,2,0.43844690918922424
3485050,36,36,0.43838179111480713
1003400,7,7,0.43836745619773865
711810,2,2,0.43828845024108887
491470,11,11,0.4381216764450073
1356670,20,20,0.43811681866645813
719140,2,2,0.43778741359710693
2138700,2,2,0.43760544061660767
3405660,21,21,0.43752679228782654
438660,2,2,0.4374152719974518
965010,11,11,0.4372590482234955
943370,23,23,0.4371491074562073
494740,2,2,0.43666478991508484
345220,12,12,0.43665897846221924
739970,36,36,0.4365910291671753
419480,21,21,0.43657055497169495
1094530,27,27,0.4365486800670624
1293230,23,23,0.43591073155403137
1393820,36,36,0.4358682930469513
1373510,23,23,0.4358678460121155
1069690,23,23,0.4357868432998657
1921980,27,27,0.4354930520057678
2999250,2,2,0.4351676106452942
2384600,2,2,0.43492627143859863
2291680,36,36,0.43483760952949524
2400290,31,31,0.4343550503253937
1846460,2,2,0.433833509683609
331580,2,2,0.43370363116264343
2689230,2,2,0.4329833388328552
2803360,2,2,0.43297162652015686
203630,21,21,0.4322158396244049
2477290,2,2,0.43194401264190674
839910,7,7,0.4314088523387909
338040,2,2,0.43125829100608826
1731070,23,23,0.4310263991355896
22000,1,1,0.43096986413002014
1374930,36,36,0.4308660328388214
271500,2,2,0.4307587742805481
561610,21,21,0.4303569793701172
1167550,27,27,0.42971113324165344
416680,21,21,0.42955780029296875
512250,30,30,0.42871779203414917
2639420,11,11,0.4284267723560333
444620,28,28,0.4278407096862793
946720,2,2,0.4278066158294678
873940,11,11,0.42753320932388306
2995310,11,11,0.42750903964042664
2134030,7,7,0.42747652530670166
374520,21,21,0.42709240317344666
1271050,2,2,0.426967054605484
3205430,36,36,0.42688706517219543
31860,2,2,0.4256487488746643
1709050,21,21,0.42562752962112427
1715750,2,2,0.4255436956882477
336670,2,2,0.42515408992767334
298560,2,2,0.4251466989517212
355180,2,2,0.4251120984554291
405640,1,1,0.4247044026851654
212630,21,21,0.4244517982006073
2381620,2,2,0.42371460795402527
1297100,2,2,0.42358335852622986
803330,2,2,0.42358335852622986
2795270,11,11,0.4234912097454071
1159090,1,1,0.4231395423412323
354160,32,32,0.4228152334690094
605230,21,21,0.42264148592948914
2235440,2,2,0.42215922474861145
669310,36,36,0.42193689942359924
387860,36,36,0.4218084514141083
2765860,21,21,0.4214840531349182
2516590,36,36,0.42137637734413147
888040,30,30,0.421245813369751
338810,11,11,0.4209762215614319
422900,21,21,0.4209018051624298
1600,21,21,0.42035871744155884
1224690,27,27,0.4199484586715698
1076880,11,11,0.41973617672920227
422310,23,23,0.41965633630752563
1271280,11,11,0.4194314777851105
2062690,21,21,0.4194198548793793
2248900,2,2,0.41903144121170044
1011590,21,21,0.4189310371875763
344810,2,2,0.41882169246673584
375840,23,23,0.4185386598110199
250740,36,36,0.41850370168685913
363680,21,21,0.4181859493255615
2789810,2,2,0.4180077016353607
1739000,21,21,0.4179241359233856
823230,21,21,0.4177621304988861
635850,36,36,0.4177488386631012
501990,2,2,0.41770032048225403
279460,7,7,0.41766905784606934
21120,1,1,0.41746535897254944
601780,2,2,0.41744691133499146
1347550,21,21,0.4172206521034241
1540150,2,2,0.41710489988327026
2550090,2,2,0.4170198440551758
882790,27,27,0.41664567589759827
1683860,2,2,0.4165630340576172
546220,2,2,0.4165615439414978
1200330,21,21,0.4161044657230377
2024390,27,27,0.416041761636734
2831550,2,2,0.4158104956150055
325470,12,12,0.4155653715133667
785940,21,21,0.41537126898765564
130,12,12,0.41515910625457764
2083070,23,23,0.4150405526161194
294370,21,21,0.4149720072746277
2984660,36,36,0.41493067145347595
2711320,36,36,0.41484716534614563
218090,21,21,0.4148459732532501
2989980,36,36,0.41471385955810547
1571280,2,2,0.41464465856552124
1763030,27,27,0.4146094024181366
622300,2,2,0.4145970046520233
2328540,27,27,0.41447314620018005
1894080,2,2,0.41435909271240234
2348170,11,11,0.4137575030326843
377520,21,21,0.4135306477546692
1664200,27,27,0.41336187720298767
317280,2,2,0.41298821568489075
946040,28,28,0.412969708442688
1552350,11,11,0.412809282541275
3546740,1,1,0.41240450739860535
527450,21,21,0.41238054633140564
283270,1,1,0.4123102128505707
3376270,28,28,0.4118436574935913
2269460,21,21,0.4112614393234253
2512620,36,36,0.4110398590564728
501280,2,2,0.4108438789844513
3174920,2,2,0.4108195900917053
734730,11,11,0.41080328822135925
356570,12,12,0.4107913672924042
1252000,21,21,0.4106246531009674
1743080,2,2,0.4102291464805603
429570,2,2,0.4101184010505676
9200,1,1,0.4095374047756195
638110,9,9,0.4093643128871918
459080,34,34,0.4090319871902466
1421250,2,2,0.408916175365448
2710,1,1,0.40886133909225464
1778330,36,36,0.40841183066368103
3289090,1,1,0.40741413831710815
775900,21,21,0.4072135090827942
743140,23,23,0.4069233536720276
1007020,23,23,0.4069233536720276
435130,21,21,0.4064333736896515
2553050,2,2,0.4063033163547516
2429210,36,36,0.4061393141746521
1848460,36,36,0.40582650899887085
876650,36,36,0.40502578020095825
1266560,27,27,0.4044850468635559
946880,21,21,0.4043716788291931
2529770,36,36,0.40384942293167114
2351970,36,36,0.40372899174690247
2673820,2,2,0.40369629859924316
2327780,2,2,0.4036206901073456
1892370,2,2,0.40356308221817017
501320,2,2,0.4026276767253876
24430,1,1,0.40252193808555603
31280,2,2,0.4023668169975281
333600,27,27,0.402366042137146
1177000,21,21,0.4011162519454956
2639000,36,36,0.40110692381858826
237850,2,2,0.40101924538612366
741510,12,12,0.40096527338027954
2458210,11,11,0.4004490077495575
10100,2,2,0.40029239654541016
1851000,27,27,0.3998241126537323
273570,2,2,0.3994959592819214
755500,2,2,0.3994363844394684
1189440,36,36,0.39931854605674744
3060300,2,2,0.39917948842048645
965230,11,11,0.3991219103336334
1809530,36,36,0.39894166588783264
2328740,36,36,0.3989373445510864
1400860,21,21,0.39873379468917847
523600,2,2,0.3986063301563263
2051060,21,21,0.3983680009841919
679110,2,2,0.39816969633102417
1649010,12,12,0.3979203999042511
2525880,21,21,0.39741742610931396
1373260,36,36,0.39680585265159607
2304030,21,21,0.3966476023197174
1870140,23,23,0.3961462080478668
1777510,2,2,0.39601796865463257
702120,27,27,0.39592379331588745
314330,11,11,0.39563509821891785
764670,2,2,0.39554205536842346
249230,34,34,0.39551278948783875
1330250,27,27,0.3954538106918335
1446850,2,2,0.395332008600235
2571520,1,1,0.39524829387664795
294810,27,27,0.394850492477417
1638230,23,23,0.3948279619216919
397270,11,11,0.3943101465702057
1895350,2,2,0.39394208788871765
929270,2,2,0.3937220275402069
337760,21,21,0.39345839619636536
1803190,21,21,0.39341527223587036
1287800,2,2,0.39340412616729736
2856450,2,2,0.3928047716617584
770100,36,36,0.39279839396476746
521670,31,31,0.39210253953933716
1659600,27,27,0.3919641673564911
521660,31,31,0.3918803036212921
1408220,27,27,0.3917882740497589
1448530,2,2,0.391585111618042
760060,1,1,0.3914441168308258
460430,36,36,0.39102187752723694
3056770,28,28,0.39084741473197937
979560,2,2,0.39053934812545776
2488340,11,11,0.3880433142185211
242460,23,23,0.3877738416194916
939330,2,2,0.38756030797958374
1150090,21,21,0.38730284571647644
873190,2,2,0.38711878657341003
1882140,21,21,0.3866663873195648
449130,21,21,0.3853507936000824
2022270,2,2,0.38440388441085815
1609230,27,27,0.3842923939228058
347400,23,23,0.38371947407722473
1063540,36,36,0.3835582435131073
2099110,2,2,0.3834419846534729
1111390,27,27,0.3832162320613861
2341070,21,21,0.3828340470790863
2128740,27,27,0.3824712634086609
458770,30,30,0.3824532926082611
346830,1,1,0.3819110095500946
1233270,27,27,0.3815142810344696
1294810,2,2,0.3813377022743225
931500,36,36,0.3813347816467285
1126310,36,36,0.3812510073184967
1187330,2,2,0.3811107873916626
233740,23,23,0.380866140127182
1590600,27,27,0.38080599904060364
1846920,2,2,0.3806065320968628
1354760,11,11,0.3798007369041443
1406850,27,27,0.37969112396240234
628040,31,31,0.3795638084411621
234390,1,1,0.3791288435459137
1390520,27,27,0.37866348028182983
431600,21,21,0.3786082863807678
228760,1,1,0.37839990854263306
1512710,36,36,0.37824547290802
2356470,36,36,0.37797996401786804
1823600,21,21,0.37702086567878723
1786760,36,36,0.37671318650245667
2252920,23,23,0.3766390383243561
1389300,2,2,0.3762719929218292
480640,1,1,0.37583085894584656
650940,36,36,0.3756703734397888
791470,2,2,0.3754499554634094
1082190,2,2,0.3751435875892639
966430,27,27,0.37510931491851807
2174320,21,21,0.3747759759426117
1901340,23,23,0.3741925358772278
340600,36,36,0.37390992045402527
3106530,21,21,0.37361007928848267
1189100,21,21,0.37273314595222473
3135930,27,27,0.3723274767398834
472870,12,12,0.3719256520271301
1622900,21,21,0.3718891739845276
2011600,7,7,0.3710308372974396
255940,2,2,0.3707471191883087
2538370,2,2,0.3705194890499115
1347430,2,2,0.36933666467666626
2283200,27,27,0.36877286434173584
1069390,23,23,0.3687065839767456
2687190,2,2,0.3678446114063263
749340,11,11,0.36778417229652405
1728870,36,36,0.3677330017089844
1554260,2,2,0.3676433563232422
844870,2,2,0.3676232099533081
2154720,2,2,0.3633360266685486
1420640,2,2,0.3631892204284668
983820,2,2,0.3627760410308838
5280,27,27,0.3620079755783081
1469170,21,21,0.36126700043678284
1680000,11,11,0.3607088625431061
3192760,2,2,0.3586429953575134
2420170,36,36,0.3575853109359741
1178460,2,2,0.3573523461818695
1039880,27,27,0.35734644532203674
995660,2,2,0.35706377029418945
616240,2,2,0.35667678713798523
1789480,2,2,0.3565495014190674
237890,36,36,0.3557688295841217
1018160,21,21,0.3555973768234253
1293160,2,2,0.35513928532600403
115300,7,7,0.3540567457675934
1155330,2,2,0.3540414273738861
436670,27,27,0.3535374104976654
762440,27,27,0.3529633581638336
915810,2,2,0.3520675599575043
1021210,21,21,0.3516943156719208
1020540,7,7,0.35023513436317444
1310990,27,27,0.3495658040046692
1930,32,32,0.3486770987510681
1368950,27,27,0.34838956594467163
345650,2,2,0.3476885259151459
460470,2,2,0.3471868634223938
714080,27,27,0.34686461091041565
740250,2,2,0.3467887341976166
2002640,23,23,0.3459204435348511
1373950,36,36,0.34499505162239075
632350,27,27,0.34336698055267334
454550,7,7,0.34059613943099976
2492380,27,27,0.3404994010925293
440240,2,2,0.3400999903678894
523000,36,36,0.33847078680992126
2743970,21,21,0.33793744444847107
1341050,2,2,0.33774662017822266
1209330,2,2,0.3361532688140869
732230,2,2,0.33455681800842285
1667250,2,2,0.3344435393810272
2060170,2,2,0.33241376280784607
726590,21,21,0.32989388704299927
1023690,11,11,0.3296947181224823
1732330,27,27,0.3286260664463043
625080,2,2,0.327279657125473
320300,30,30,0.3271011412143707
1454970,21,21,0.32688814401626587
689580,2,2,0.32246533036231995
3052520,2,2,0.32236677408218384
2595640,2,2,0.3217610716819763
989060,2,2,0.3201037049293518
3166780,27,27,0.3190004527568817
1586960,36,36,0.3189232647418976
1358250,2,2,0.31806015968322754
2102020,2,2,0.3175242841243744
1592640,11,11,0.314452201128006
321290,21,21,0.3139215409755707
2428810,2,2,0.31274867057800293
785840,27,27,0.31134161353111267
214560,1,1,0.3109876811504364
945640,27,27,0.30962076783180237
1740000,2,2,0.3079645037651062
880950,27,27,0.30738237500190735
333770,2,2,0.30729618668556213
745740,2,2,0.30640339851379395
1621860,11,11,0.30520448088645935
1394100,2,2,0.3027525842189789
367120,2,2,0.30263158679008484
2398520,2,2,0.30066579580307007
551730,31,31,0.29583093523979187
434030,21,21,0.29482293128967285
863330,36,36,0.2946593463420868
2569210,28,28,0.2938358187675476
1516050,2,2,0.29351603984832764
1865730,36,36,0.29314133524894714
1366810,23,23,0.29167822003364563
2294630,2,2,0.291628897190094
2291020,27,27,0.2915889024734497
505040,21,21,0.2907164692878723
603450,23,23,0.2889382243156433
588010,23,23,0.2889382243156433
1282740,2,2,0.28802111744880676
603010,2,2,0.2859216034412384
889600,27,27,0.28116118907928467
2231040,2,2,0.2804722785949707
2494510,2,2,0.27866432070732117
461560,27,27,0.2774069309234619
741390,11,11,0.2747819125652313
1777620,1,1,0.2696908414363861
3120700,2,2,0.2669386863708496
672150,11,11,0.26066914200782776
301610,27,27,0.26011380553245544
1862860,28,28,0.259259432554245
1275640,7,7,0.25730207562446594
1132190,7,7,0.25668320059776306
496450,2,2,0.25615161657333374
3169620,2,2,0.2410862147808075
427920,23,23,0.23751920461654663
1324910,23,23,0.23751920461654663
19960,23,23,0.23751920461654663
1302390,23,23,0.23751920461654663
2461690,23,23,0.23751920461654663
218170,23,23,0.23751920461654663
322460,23,23,0.23751920461654663
2337630,21,21,0.2368786782026291
712670,12,12,0.23475687205791473
292180,21,21,0.2337421476840973
17080,1,1,0.23212935030460358
1463920,11,11,0.22843988239765167
282050,21,21,0.22723881900310516
857060,11,11,0.22593644261360168
2367470,23,23,0.22518521547317505
1605290,9,9,0.2078324407339096
3071670,11,11,0.20226070284843445
260210,1,1,0.20103317499160767
277590,1,1,0.19482430815696716
575890,12,12,0.185836061835289
520940,21,21,0.18580353260040283
1155970,23,23,0.1760057657957077
733500,11,11,0.16537584364414215
343450,21,21,0.15825363993644714
622220,20,20,0.15718767046928406
1233260,31,31,0.14648662507534027
2200530,21,21,0.14166776835918427
1536420,11,11,0.13732565939426422
372590,28,28,0.12914787232875824
1794490,27,27,0.10039205104112625
772300,36,36,0.06433557718992233
1745780,28,28,0.04306154325604439
696170,28,28,0.03944867104291916
343440,28,28,0.03944867104291916
2796000,28,28,0.03944867104291916
762650,28,28,0.03944867104291916
1299930,28,28,0.03944867104291916
2625850,28,28,0.03944867104291916
370350,28,28,0.03944867104291916
1575710,28,28,0.03944867104291916
858040,28,28,0.03944867104291916
886390,28,28,0.03944867104291916
2647230,28,28,0.03944867104291916
1113240,28,28,0.03944867104291916
2719060,28,28,0.03944867104291916
878110,28,28,0.03944867104291916
416640,36,36,0.03923749178647995
3068400,32,32,-0.006405383814126253
