type,genres,categories,windows,mac,linux,pc_min_requirements,controller_support,required_age,has_dlc,dlc_count,achievements_total,is_free,initial_price,final_price,discount_percent,metacritic_score,coming_soon,label_dead_binary,years_since_release,platform_count,is_multi_platform,language_count,genre_count,category_count,tag_count,price_change,price_change_percent,age_rating,release_era,tags_Unknown,"tags_Adventure, Casual, Hidden Object","tags_Action, Indie","tags_Action, Indie, Casual",tags_Utilities,"tags_Indie, Casual",tags_Simulation,tags_Strategy,tags_Indie,"tags_Action, Adventure, Indie",developers_Unknown,"developers_KOEI TECMO GAMES CO., LTD.",developers_Square Enix,"developers_CAPCOM Co., Ltd.","developers_Kairosoft Co.,Ltd",developers_Milestone S.r.l.,developers_Choice of Games,developers_Valve,developers_HeR Interactive,developers_Humongous Entertainment,publishers_Unknown,publishers_Square Enix,publishers_Ubisoft,publishers_SEGA,publishers_THQ Nordic,publishers_Electronic Arts,publishers_Devolver Digital,"publishers_KOEI TECMO GAMES CO., LTD.",publishers_Slitherine Ltd.,publishers_Nacon,supported_languages_English,supported_languages_Unknown,"supported_languages_English, Japanese","supported_languages_English, Simplified Chinese",supported_languages_Simplified Chinese,"supported_languages_English, Russian","supported_languages_English, French, Italian, German, Spanish - Spain","supported_languages_English, Japanese, Simplified Chinese, Traditional Chinese","supported_languages_English, Japanese, Simplified Chinese","supported_languages_English, Simplified Chinese, Traditional Chinese"
1,161,161,True,False,False,15074,2,0.0,False,0.0,38.0,False,73.95,73.95,0.0,77.0,False,1,1.1225188227241616,1,0,13,3,3,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,691,691,True,True,True,11730,3,18.0,True,1.0,20.0,False,25.95,25.95,0.0,77.0,False,1,0.837782340862423,3,1,15,2,2,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1229,1229,True,False,False,7468,17,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,1.7604380561259412,1,0,3,2,2,16,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1130,1130,True,True,True,13084,17,18.0,False,0.0,70.0,False,33.99,25.83,24.0,77.0,False,1,1.0403832991101984,3,1,2,2,2,20,-8.160000000000004,-24.007060900264793,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1025,1025,True,True,True,73,17,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,1.7467488021902806,3,1,8,3,3,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,274,274,True,True,False,14645,11,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,1.4127310061601643,2,1,8,2,2,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,320,320,True,False,False,1006,0,0.0,False,0.0,52.0,False,7.25,7.25,0.0,77.0,False,1,1.8261464750171115,1,0,3,4,4,15,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,True,False,False,10093,17,18.0,False,0.0,7.0,False,32.95,32.95,0.0,77.0,False,1,1.8507871321013005,1,0,4,1,1,13,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,273,273,True,False,False,14942,9,0.0,False,0.0,0.0,False,25.0,25.0,0.0,77.0,False,1,1.7522245037645447,1,0,4,6,6,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,161,161,True,False,False,13103,17,0.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,1,0,1,3,3,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,610,610,True,False,False,6895,17,18.0,True,5.0,63.0,False,51.95,36.36,30.0,77.0,False,1,0.5995893223819302,1,0,10,5,5,20,-15.590000000000003,-30.009624639076037,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1221,1221,True,False,False,12222,17,0.0,False,0.0,85.0,False,55.95,55.95,0.0,77.0,False,1,1.2402464065708418,1,0,4,3,3,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1256,1256,True,False,False,14716,17,0.0,False,0.0,10.0,False,58.95,58.95,0.0,77.0,False,1,1.7522245037645447,1,0,4,1,1,18,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,189,True,True,False,14146,2,0.0,True,1.0,33.0,False,36.95,36.95,0.0,77.0,False,1,1.429158110882957,2,1,11,4,4,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,189,True,True,False,6844,9,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,1.5879534565366187,2,1,1,4,4,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,2,True,False,False,12402,17,0.0,False,0.0,5.0,True,55.95,43.95,0.0,77.0,False,1,1.2320328542094456,1,0,6,1,1,12,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,948,948,True,False,False,9220,17,18.0,True,1.0,8.0,False,44.49,44.49,0.0,77.0,False,1,1.0403832991101984,1,0,1,3,3,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1328,1328,False,False,False,16963,17,0.0,False,0.0,16.0,False,55.95,43.95,0.0,77.0,False,1,5.928815879534566,0,0,1,1,1,1,-12.0,-21.44772117962466,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,891,891,True,True,False,14843,9,0.0,True,6.0,15.0,True,55.95,43.95,0.0,77.0,False,1,1.6646132785763177,2,1,11,3,3,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,610,610,True,True,True,14735,3,0.0,True,1.0,26.0,False,217.53,25.95,49.0,77.0,False,1,1.273100616016427,3,1,9,5,5,20,-191.58,-88.07061095021376,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,691,691,True,False,False,11360,0,0.0,True,1.0,11.0,False,73.95,73.95,0.0,77.0,False,1,1.103353867214237,1,0,4,2,2,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,350,350,True,True,False,12810,5,0.0,False,0.0,23.0,False,94.27,43.95,15.0,77.0,False,1,1.3388090349075976,2,1,14,5,5,20,-50.31999999999999,-53.378593401930615,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,750,750,True,False,False,9394,2,18.0,True,1.0,41.0,False,55.95,44.76,20.0,77.0,False,1,0.08213552361396304,1,0,6,3,3,20,-11.190000000000005,-20.000000000000007,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,274,274,True,False,False,9089,17,18.0,False,0.0,0.0,False,32.95,32.95,0.0,77.0,True,1,0.947296372347707,1,0,5,2,2,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,627,627,True,False,False,9129,11,18.0,False,0.0,30.0,False,73.95,73.95,0.0,77.0,False,1,1.4264202600958247,1,0,7,4,4,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,161,161,True,False,False,3535,11,0.0,True,1.0,60.0,False,55.95,13.87,25.0,77.0,False,1,0.33401779603011633,1,0,18,3,3,20,-42.080000000000005,-75.2100089365505,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,166,166,False,False,False,15016,17,0.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,True,1,5.928815879534566,0,0,1,4,4,20,-12.0,-21.44772117962466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1265,1265,True,False,False,13454,17,18.0,False,0.0,0.0,False,43.95,43.95,0.0,77.0,False,1,0.7802874743326489,1,0,3,2,2,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,985,985,True,False,False,10767,17,18.0,False,0.0,0.0,False,36.95,31.4,15.0,77.0,False,1,0.5859000684462696,1,0,6,2,2,20,-5.550000000000004,-15.020297699594057,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,985,985,True,False,False,10767,17,18.0,False,0.0,35.0,False,36.95,36.95,0.0,77.0,False,1,1.0677618069815196,1,0,6,2,2,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,843,843,True,True,True,14846,0,18.0,True,1.0,20.0,False,73.95,5.47,50.0,77.0,False,1,1.0266940451745379,3,1,7,1,1,18,-68.48,-92.60311020960108,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,691,691,True,False,False,9652,17,0.0,False,0.0,0.0,False,110.95,110.95,0.0,77.0,False,1,1.6043805612594113,1,0,11,2,2,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,704,704,True,False,False,9688,0,18.0,True,2.0,0.0,False,55.95,55.95,0.0,77.0,True,1,1.0239561943874058,1,0,4,3,3,17,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1328,1328,True,True,True,16963,17,0.0,False,0.0,0.0,False,249.0,12.45,90.0,77.0,False,1,5.928815879534566,3,1,1,1,1,1,-236.55,-95.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1169,1169,True,False,True,4681,0,18.0,False,0.0,0.0,False,32.95,32.95,0.0,77.0,True,1,1.158110882956879,2,1,6,2,2,14,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,431,431,True,False,False,12999,17,0.0,False,0.0,1.0,False,29.5,29.5,0.0,77.0,False,1,1.7631759069130732,1,0,10,2,2,15,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,189,True,False,False,8839,0,0.0,False,0.0,9.0,True,55.95,43.95,0.0,77.0,False,1,1.7768651608487338,1,0,3,4,4,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1256,1256,True,False,False,2000,17,18.0,False,0.0,20.0,False,36.95,29.56,20.0,77.0,False,1,0.5722108145106092,1,0,1,1,1,20,-7.390000000000004,-20.00000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,721,721,True,False,False,14566,0,0.0,False,0.0,2.0,False,14.5,14.5,0.0,77.0,False,1,1.8124572210814511,1,0,2,3,3,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,691,691,True,True,True,14841,2,18.0,True,1.0,13.0,False,36.95,36.95,0.0,77.0,False,1,0.9062286105407256,3,1,2,2,2,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,569,569,True,False,False,10184,0,0.0,False,0.0,27.0,False,92.95,31.6,66.0,77.0,False,1,1.3305954825462012,1,0,6,1,1,20,-61.35,-66.00322754168909,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,592,592,True,False,False,8825,1,18.0,False,0.0,23.0,False,92.95,92.95,0.0,77.0,False,1,1.4264202600958247,1,0,4,3,3,18,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,948,948,True,False,False,8801,17,18.0,False,0.0,0.0,False,25.95,25.95,0.0,77.0,False,1,1.83709787816564,1,0,2,3,3,18,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,276,276,True,True,True,8733,3,0.0,False,0.0,11.0,False,10.95,10.95,0.0,77.0,False,1,1.3470225872689938,3,1,1,3,3,18,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,885,885,True,False,False,1154,17,0.0,True,5.0,20.0,True,55.95,43.95,0.0,77.0,True,1,1.08145106091718,1,0,15,2,2,18,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,885,885,True,False,False,3858,17,0.0,False,0.0,32.0,False,51.95,19.74,62.0,77.0,False,1,1.7713894592744694,1,0,1,2,2,19,-32.21000000000001,-62.001924927815224,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,691,691,True,False,False,13796,17,0.0,False,0.0,7.0,False,18.5,18.5,0.0,77.0,False,1,1.1444216290212184,1,0,1,2,2,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1178,1178,True,True,True,12201,17,0.0,False,0.0,30.0,False,36.95,36.95,0.0,77.0,True,1,0.4024640657084189,3,1,12,4,4,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,592,592,True,True,False,10742,17,18.0,True,1.0,80.0,False,55.95,55.95,0.0,77.0,False,1,1.319644079397673,2,1,3,3,3,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,132,132,True,True,False,2169,17,18.0,False,0.0,26.0,False,36.95,36.95,0.0,77.0,False,1,0.9609856262833676,2,1,30,4,4,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,948,948,True,False,False,8908,17,18.0,False,0.0,21.0,False,36.95,36.95,0.0,77.0,False,1,0.6926762491444216,1,0,30,3,3,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,592,592,True,False,True,2091,5,0.0,False,0.0,22.0,False,21.95,21.95,0.0,77.0,False,1,0.676249144421629,2,1,5,3,3,18,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,True,False,False,16065,2,0.0,True,2.0,50.0,False,162.51,162.51,0.0,77.0,False,1,1.0266940451745379,1,0,9,1,1,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,161,161,True,False,False,11741,0,18.0,False,0.0,17.0,False,55.95,55.95,0.0,80.0,False,1,0.8569472963723477,1,0,7,3,3,20,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,627,627,True,False,False,14099,7,0.0,False,0.0,0.0,False,55.95,43.95,0.0,77.0,False,1,1.2867898699520877,1,0,13,4,4,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1169,1169,True,False,False,9449,0,0.0,False,0.0,24.0,False,74.0,74.0,0.0,77.0,False,1,1.0294318959616702,1,0,2,2,2,10,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,960,960,True,False,True,1147,17,0.0,False,0.0,55.0,True,55.95,43.95,0.0,77.0,False,1,1.8726899383983573,2,1,13,4,4,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1294,1294,True,False,False,15282,17,0.0,True,1.0,34.0,False,110.95,110.95,0.0,77.0,False,1,0.9089664613278576,1,0,9,1,1,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,960,960,True,True,False,14685,11,0.0,False,0.0,34.0,False,21.95,21.95,0.0,77.0,False,1,1.5496235455167693,2,1,17,4,4,18,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,707,707,True,False,False,8151,17,0.0,False,0.0,0.0,False,55.95,55.95,0.0,77.0,True,1,1.2511978097193703,1,0,4,4,4,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,34,34,True,True,True,548,17,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,1.8069815195071868,3,1,1,8,8,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,308,308,True,True,True,13490,10,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,1.7987679671457906,3,1,1,6,6,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,962,962,True,False,False,10026,9,0.0,False,0.0,0.0,False,10.95,10.95,0.0,77.0,False,1,1.8672142368240932,1,0,2,5,5,18,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1183,1183,True,False,True,9176,0,0.0,False,0.0,25.0,False,36.95,36.95,0.0,77.0,False,1,0.4353182751540041,2,1,6,3,3,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,211,211,True,False,False,15862,9,0.0,False,0.0,0.0,False,43.95,43.95,0.0,77.0,False,1,0.7748117727583846,1,0,1,5,5,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,569,569,True,True,True,10534,2,0.0,True,1.0,24.0,False,36.95,36.95,0.0,77.0,False,1,1.404517453798768,3,1,103,1,1,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,704,704,True,False,False,9962,17,0.0,True,1.0,18.0,False,36.95,12.32,20.0,77.0,False,1,0.5722108145106092,1,0,1,3,3,20,-24.630000000000003,-66.6576454668471,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,704,704,True,True,False,9549,17,18.0,False,0.0,11.0,False,25.95,25.95,0.0,77.0,False,1,1.1827515400410678,2,1,1,3,3,17,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,70,70,True,True,True,1122,0,0.0,False,0.0,80.0,False,77.0,77.0,0.0,77.0,False,1,1.2785763175906912,3,1,8,6,6,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,True,False,False,13981,17,0.0,False,0.0,0.0,True,55.95,43.95,0.0,77.0,False,1,1.5879534565366187,1,0,6,1,1,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1328,1328,True,True,True,16963,17,0.0,False,0.0,0.0,False,159.0,127.2,20.0,77.0,False,1,5.928815879534566,3,1,1,1,1,1,-31.799999999999997,-20.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,65,65,True,False,False,12085,17,0.0,True,8.0,100.0,True,55.95,43.95,0.0,77.0,False,1,1.7631759069130732,1,0,103,9,9,20,-12.0,-21.44772117962466,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1311,1311,True,False,False,1576,17,0.0,True,1.0,0.0,False,89.99,89.99,0.0,77.0,True,1,0.42984257357973993,1,0,13,3,3,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,569,569,True,True,False,1095,17,18.0,True,1.0,10.0,True,55.95,43.95,0.0,77.0,False,1,1.8453114305270362,2,1,3,1,1,18,-12.0,-21.44772117962466,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,569,569,True,True,False,4019,17,0.0,True,1.0,28.0,False,55.95,55.95,0.0,77.0,False,1,0.8186173853524983,2,1,2,1,1,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,435,435,True,False,False,15888,17,0.0,False,0.0,0.0,False,36.95,36.95,0.0,77.0,False,1,1.4757015742642026,1,0,1,3,3,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,3,True,False,False,14000,17,0.0,False,0.0,26.0,False,145.0,145.0,0.0,78.0,False,1,0.8706365503080082,1,0,11,2,2,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,60,True,False,False,12903,17,0.0,True,1.0,0.0,False,73.95,73.95,0.0,77.0,False,1,1.1553730321697468,1,0,15,7,7,20,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
